ENTRIESn_hourly,day_hour,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
1407,112,40.706148,-73.93316,0,1,0.01,29.95,62.6,0
1669,116,40.706148,-73.93316,0,0,0,29.93,59,0
1050,120,40.706148,-73.93316,0,0,0,29.94,57.9,0
297,124,40.706148,-73.93316,0,0,0,29.95,55.4,0
214,128,40.706148,-73.93316,0,0,0,29.96,62.1,0
1373,132,40.706148,-73.93316,0,0,0,29.96,73,5.8
1581,136,40.706148,-73.93316,0,0,0,29.93,73,3.5
1329,140,40.706148,-73.93316,0,0,0,30,60.8,0
1069,144,40.706148,-73.93316,0,0,0,30.06,57.2,0
443,148,40.706148,-73.93316,0,0,0,30.08,57.9,5.8
115,152,40.706148,-73.93316,0,0,0,30.17,57,4.6
1003,156,40.706148,-73.93316,0,0,0,30.17,55.9,8.1
1331,160,40.706148,-73.93316,0,0,0,30.17,55,5.8
1003,164,40.706148,-73.93316,0,0,0,30.14,54,4.6
606,0,40.706148,-73.93316,0,0,0,30.14,55,5.8
132,4,40.706148,-73.93316,0,0,0,30.11,57,5.8
630,8,40.706148,-73.93316,0,0,0,30.06,60.1,6.9
2085,12,40.706148,-73.93316,0,0,0,30.02,61,8.1
1430,16,40.706148,-73.93316,0,0,0,29.89,64.9,8.1
1691,20,40.706148,-73.93316,0,0,0,29.83,63,9.2
628,24,40.706148,-73.93316,0,0,0,29.81,66.2,4.6
171,28,40.706148,-73.93316,0,0,0,29.78,68,3.5
147,32,40.706148,-73.93316,0,0,0,29.8,69.8,5.8
2727,36,40.706148,-73.93316,0,0,0,29.76,79,8.1
839,40,40.706148,-73.93316,0,0,0,29.76,80.1,9.2
1019,44,40.706148,-73.93316,0,0,0,29.79,77,0
2112,48,40.706148,-73.93316,0,0,0,29.84,72,3.5
176,52,40.706148,-73.93316,0,0,0,29.86,66.9,5.8
209,56,40.706148,-73.93316,0,0,0,29.93,70,3.5
2641,60,40.706148,-73.93316,0,0,0,29.93,81,4.6
1433,64,40.706148,-73.93316,0,0,0,29.91,79,9.2
1689,68,40.706148,-73.93316,0,0,0,29.92,70,4.6
731,72,40.706148,-73.93316,0,0,0,29.94,66.9,4.6
198,76,40.706148,-73.93316,0,0,0,29.93,64.9,4.6
2877,84,40.706148,-73.93316,1,0,0,29.91,73.9,10.4
1370,88,40.706148,-73.93316,1,0,0,29.89,71.6,10.4
1784,92,40.706148,-73.93316,1,0,0,29.86,69.1,8.1
925,96,40.706148,-73.93316,0,0,0,29.92,66.9,0
187,100,40.706148,-73.93316,0,0,0,29.95,64.4,0
2805,108,40.706148,-73.93316,1,0,0,29.96,82,8.1
1451,112,40.706148,-73.93316,0,0,0,29.91,81,6.9
1745,116,40.706148,-73.93316,0,0,0,29.96,72,5.8
908,120,40.706148,-73.93316,0,0,0,29.98,71.1,0
0,124,40.706148,-73.93316,0,0,0,29.98,69.1,0
0,128,40.706148,-73.93316,0,0,0,30.04,73,0
1,132,40.706148,-73.93316,0,0,0,30.02,82,4.6
0,136,40.706148,-73.93316,0,0,0,30.03,77,6.9
0,140,40.706148,-73.93316,0,0,0,30.05,72,6.9
0,144,40.706148,-73.93316,0,0,0,30.06,71.1,9.2
0,148,40.706148,-73.93316,0,0,0,30.07,68,3.5
0,156,40.706148,-73.93316,0,0,0,30.09,80.1,8.1
0,160,40.706148,-73.93316,0,0,0,30.04,80.1,5.8
0,164,40.706148,-73.93316,0,0,0,30.06,75.9,4.6
0,0,40.706148,-73.93316,0,0,0,30.07,75,6.9
0,4,40.706148,-73.93316,0,0,0,30.03,73,6.9
74,8,40.706148,-73.93316,0,0,0,30.08,71.1,6.9
789,12,40.706148,-73.93316,0,0,0,30.09,81,0
1107,16,40.706148,-73.93316,0,0,0,30.06,86,3.5
895,20,40.706148,-73.93316,0,0,0,30.09,84,3.5
550,24,40.706148,-73.93316,0,0,0,30.12,79,4.6
47,28,40.706148,-73.93316,0,0,0,30.14,73.9,3.5
796,32,40.706148,-73.93316,0,0,0,30.19,78.1,8.1
1805,36,40.706148,-73.93316,0,0,0,30.19,84.9,10.4
1944,44,40.706148,-73.93316,0,0,0,30.17,73,4.6
372,144,40.688676,-73.903999,0,0,0,30.22,55.9,3.5
76,148,40.688676,-73.903999,0,0,0,30.25,52,3.5
738,156,40.688676,-73.903999,0,0,0,30.28,62.1,6.9
611,160,40.688676,-73.903999,0,0,0,30.26,57.9,15
397,164,40.688676,-73.903999,0,0,0,30.28,52,10.4
228,0,40.688676,-73.903999,0,0,0,30.31,50,6.9
38,4,40.688676,-73.903999,0,0,0,30.27,50,4.6
347,8,40.688676,-73.903999,0,0,0,30.3,53.1,10.4
1899,12,40.688676,-73.903999,0,0,0,30.24,57,11.5
677,16,40.688676,-73.903999,0,0,0,30.16,59,11.5
523,20,40.688676,-73.903999,0,0,0,30.15,55.9,4.6
211,24,40.688676,-73.903999,0,0,0,30.13,54,4.6
55,28,40.688676,-73.903999,0,0,0,30.11,51.8,5.8
255,32,40.688676,-73.903999,0,0,0,30.12,55,8.1
2050,36,40.688676,-73.903999,0,0,0,30.07,60.8,9.2
680,40,40.688676,-73.903999,0,0,0,29.98,66,9.2
554,44,40.688676,-73.903999,0,0,0,29.95,62.1,11.5
232,48,40.688676,-73.903999,0,0,0,29.94,59,9.2
48,52,40.688676,-73.903999,0,0,0,29.91,60.1,0
801,56,40.688676,-73.903999,0,1,0.03,29.94,55.4,15
1372,60,40.688676,-73.903999,0,1,0.03,29.96,51.1,11.5
671,64,40.688676,-73.903999,0,0,0,29.96,48,18.4
529,68,40.688676,-73.903999,0,0,0,30.01,50,16.1
220,72,40.688676,-73.903999,0,0,0,30.01,48.9,16.1
27,76,40.688676,-73.903999,0,0,0,29.98,48,12.7
337,80,40.688676,-73.903999,0,0,0,29.99,52,15
1930,84,40.688676,-73.903999,0,0,0,29.91,60.8,15
721,88,40.688676,-73.903999,0,0,0,29.88,63,19.6
544,92,40.688676,-73.903999,0,0,0,29.94,57.9,12.7
261,96,40.688676,-73.903999,0,0,0,29.97,55,3.5
47,100,40.688676,-73.903999,0,0,0,29.96,52,8.1
2158,108,40.688676,-73.903999,0,0,0,29.94,68,16.1
715,112,40.688676,-73.903999,0,0,0,29.86,66.9,16.1
638,116,40.688676,-73.903999,0,0,0,29.86,61,12.7
363,120,40.688676,-73.903999,0,0,0,29.87,59,6.9
59,124,40.688676,-73.903999,0,0,0,29.83,55.9,4.6
168,128,40.688676,-73.903999,0,0,0,29.86,60.1,6.9
858,132,40.688676,-73.903999,0,0,0,29.82,68,5.8
686,136,40.688676,-73.903999,0,0,0,29.8,66.9,15
508,140,40.688676,-73.903999,0,0,0,29.85,59,11.5
393,144,40.688676,-73.903999,0,0,0,29.86,57,3.5
68,148,40.688676,-73.903999,0,0,0,29.87,54,6.9
723,156,40.688676,-73.903999,0,0,0,29.88,69.1,0
610,160,40.688676,-73.903999,0,0,0,29.85,69.1,8.1
550,148,40.688676,-73.903999,0,0,0,29.94,55.9,9.2
741,152,40.688676,-73.903999,0,0,0,30.01,57,11.5
1603,156,40.688676,-73.903999,0,0,0,29.94,64,17.3
686,160,40.688676,-73.903999,0,0,0,29.88,66.9,19.6
596,164,40.688676,-73.903999,0,0,0,29.92,64,12.7
236,24,40.688676,-73.903999,0,0,0,29.93,57.9,12.7
39,28,40.688676,-73.903999,0,0,0,29.96,55,9.2
512,32,40.688676,-73.903999,0,0,0,30.01,60.1,11.5
577,36,40.688676,-73.903999,0,0,0,29.95,66.9,13.8
1401,44,40.688676,-73.903999,0,0,0,30,55.9,8.1
1358,48,40.688676,-73.903999,0,0,0,30.05,55,4.6
50,52,40.688676,-73.903999,0,0,0,30.03,55,4.6
1088,56,40.688676,-73.903999,0,0,0,30.08,57,15
1158,60,40.688676,-73.903999,0,0,0,30.08,63,12.7
705,64,40.688676,-73.903999,0,0,0,30.04,66.9,8.1
530,68,40.688676,-73.903999,0,0,0,30.07,61,6.9
257,72,40.688676,-73.903999,0,0,0,30.07,57,4.6
45,76,40.688676,-73.903999,0,0,0,30.09,55.4,0
676,84,40.688676,-73.903999,0,0,0,30.02,66.9,5.8
460,96,40.688676,-73.903999,0,0,0,30.03,53.1,5.8
2682,100,40.688676,-73.903999,0,0,0,29.98,53.6,0
1034,104,40.688676,-73.903999,0,0,0,29.98,57.2,0
8502,104,40.688676,-73.903999,0,1,0.01,29.68,53.6,18.4
1117,108,40.688676,-73.903999,0,1,0,29.72,55.4,16.1
701,112,40.688676,-73.903999,0,1,0,29.73,53.6,15
535,116,40.688676,-73.903999,0,1,0,29.8,53.6,18.4
235,24,40.688676,-73.903999,0,0,0,29.88,53.6,12.7
57,28,40.688676,-73.903999,0,1,0.02,29.89,51.8,17.3
1058,32,40.688676,-73.903999,0,1,0,29.91,53.6,18.4
1151,36,40.688676,-73.903999,0,1,0,29.91,57,15
694,40,40.688676,-73.903999,0,0,0,29.93,57,13.8
402,32,40.688676,-73.903999,0,0,0,29.99,57.2,12.7
2354,36,40.688676,-73.903999,0,0,0,29.99,60.1,13.8
546,40,40.688676,-73.903999,0,1,0.08,29.96,57.2,12.7
614,28,40.688676,-73.903999,0,0,0,29.97,57.9,6.9
2278,40,40.688676,-73.903999,0,0,0,29.96,70,12.7
1802,44,40.688676,-73.903999,0,0,0,29.97,62.1,10.4
237,96,40.688676,-73.903999,0,0,0,29.96,60.8,6.9
52,100,40.688676,-73.903999,0,0,0,29.95,57.2,6.9
1026,104,40.688676,-73.903999,1,0,0,29.96,62.6,6.9
1138,108,40.688676,-73.903999,0,1,0.01,29.94,62.1,4.6
707,112,40.688676,-73.903999,0,1,0.01,29.92,62.6,0
614,116,40.688676,-73.903999,0,0,0,29.93,61,4.6
372,120,40.688676,-73.903999,0,0,0,29.94,57.9,0
92,124,40.688676,-73.903999,0,0,0,29.92,55,0
156,128,40.688676,-73.903999,0,0,0,29.95,64,3.5
889,132,40.688676,-73.903999,0,0,0,29.95,72,3.5
621,136,40.688676,-73.903999,0,0,0,29.92,72,11.5
431,140,40.688676,-73.903999,1,0,0,29.98,62.1,8.1
366,144,40.688676,-73.903999,0,0,0,30.04,57,0
86,148,40.688676,-73.903999,0,0,0,30.08,55.9,6.9
699,156,40.688676,-73.903999,0,1,0,30.17,55.9,9.2
1042,152,40.688676,-73.903999,0,0,0,30.06,60.1,8.1
2300,156,40.688676,-73.903999,0,0,0,30.04,60.8,5.8
629,160,40.688676,-73.903999,0,0,0,29.92,62.6,11.5
557,164,40.688676,-73.903999,0,0,0,29.83,63,15
221,24,40.688676,-73.903999,0,0,0,29.8,64.4,8.1
48,28,40.688676,-73.903999,0,0,0,29.77,64.4,6.9
1051,32,40.688676,-73.903999,1,0,0,29.77,73.4,10.4
1135,36,40.688676,-73.903999,0,0,0,29.75,80.1,8.1
696,40,40.688676,-73.903999,0,0,0,29.76,81,13.8
1938,32,40.688676,-73.903999,0,0,0,29.92,71.1,4.6
1171,36,40.688676,-73.903999,0,0,0,29.92,79,4.6
681,40,40.688676,-73.903999,0,0,0,29.9,79,15
552,44,40.688676,-73.903999,0,0,0,29.92,72,12.7
242,72,40.688676,-73.903999,0,0,0,29.94,66,9.2
50,76,40.688676,-73.903999,0,0,0,29.93,62.1,6.9
2168,84,40.688676,-73.903999,0,0,0,29.93,71.6,12.7
679,88,40.688676,-73.903999,1,0,0,29.87,71.6,13.8
580,92,40.688676,-73.903999,0,0,0,29.85,69.1,9.2
240,96,40.688676,-73.903999,0,0,0,29.91,66.9,8.1
3490,116,40.688676,-73.903999,0,0,0,29.94,71.1,10.4
387,120,40.688676,-73.903999,0,0,0,29.98,70,9.2
0,124,40.688676,-73.903999,0,0,0,29.98,66.9,4.6
0,128,40.688676,-73.903999,0,0,0,30.04,72,4.6
1,132,40.688676,-73.903999,0,0,0,30.02,82,13.8
0,140,40.688676,-73.903999,0,0,0,30.04,71.1,11.5
0,144,40.688676,-73.903999,0,0,0,30.07,69.1,8.1
0,148,40.688676,-73.903999,0,0,0,30.07,66,5.8
0,156,40.688676,-73.903999,0,0,0,30.09,79,11.5
1,160,40.688676,-73.903999,0,0,0,30.04,79,18.4
0,164,40.688676,-73.903999,0,0,0,30.06,75.9,5.8
0,0,40.688676,-73.903999,0,0,0,30.07,75.9,11.5
0,4,40.688676,-73.903999,0,0,0,30.02,73,6.9
54,8,40.688676,-73.903999,0,0,0,30.08,71.1,18.4
631,12,40.688676,-73.903999,0,0,0,30.08,81,4.6
590,16,40.688676,-73.903999,0,0,0,30.05,86,9.2
417,20,40.688676,-73.903999,0,0,0,30.08,82,6.9
124,24,40.688676,-73.903999,0,0,0,30.12,78.1,5.8
30,28,40.688676,-73.903999,0,0,0,30.13,73,3.5
670,32,40.688676,-73.903999,0,0,0,30.19,73.9,6.9
1416,36,40.688676,-73.903999,0,0,0,30.2,81,11.5
666,40,40.688676,-73.903999,0,0,0,30.15,82.9,9.2
568,44,40.688676,-73.903999,0,0,0,30.16,73.9,9.2
2869,144,40.723291,-73.989873,0,0,0,30.23,55,4.6
1574,148,40.723291,-73.989873,0,0,0,30.25,52,0
494,152,40.723291,-73.989873,0,0,0,30.29,57.9,8.1
1466,156,40.723291,-73.989873,0,0,0,30.28,69.1,0
2345,160,40.723291,-73.989873,0,0,0,30.25,60.1,8.1
2692,164,40.723291,-73.989873,0,0,0,30.28,52,6.9
1969,0,40.723291,-73.989873,0,0,0,30.31,51.1,4.6
415,4,40.723291,-73.989873,0,0,0,30.26,52,8.1
389,8,40.723291,-73.989873,0,0,0,30.3,53.1,6.9
4442,12,40.723291,-73.989873,0,0,0,30.24,57,8.1
2600,16,40.723291,-73.989873,0,0,0,30.15,61,3.5
3603,20,40.723291,-73.989873,0,0,0,30.15,57.9,4.6
2346,24,40.723291,-73.989873,0,0,0,30.14,55.9,3.5
489,28,40.723291,-73.989873,0,0,0,30.12,55,6.9
867,32,40.723291,-73.989873,0,0,0,30.12,59,4.6
4078,36,40.723291,-73.989873,0,0,0,30.07,71.1,8.1
2620,40,40.723291,-73.989873,0,0,0,29.97,66.9,4.6
3902,44,40.723291,-73.989873,0,0,0,29.95,63,9.2
2653,48,40.723291,-73.989873,0,0,0,29.94,64,0
561,52,40.723291,-73.989873,0,0,0,29.91,62.1,0
2,56,40.723291,-73.989873,0,1,0.08,29.98,53.6,5.8
5446,60,40.723291,-73.989873,0,1,0.03,29.96,50,4.6
2637,64,40.723291,-73.989873,0,0,0,29.98,48.2,5.8
3796,68,40.723291,-73.989873,0,0,0,30.02,50,12.7
2602,72,40.723291,-73.989873,0,0,0,30.01,48.9,5.8
553,76,40.723291,-73.989873,0,0,0,29.99,46.9,4.6
114,80,40.723291,-73.989873,0,0,0,29.98,52,8.1
4861,84,40.723291,-73.989873,0,0,0,29.93,62.1,12.7
2727,88,40.723291,-73.989873,0,0,0,29.89,63,10.4
4085,92,40.723291,-73.989873,0,0,0,29.94,59,4.6
3336,96,40.723291,-73.989873,0,0,0,29.97,53.1,3.5
1074,100,40.723291,-73.989873,0,0,0,29.96,52,4.6
257,104,40.723291,-73.989873,0,0,0,29.99,57.9,3.5
4583,108,40.723291,-73.989873,0,0,0,29.94,68,8.1
2799,112,40.723291,-73.989873,0,0,0,29.86,68,6.9
4129,116,40.723291,-73.989873,0,0,0,29.86,63,6.9
3373,120,40.723291,-73.989873,0,0,0,29.87,59,4.6
1497,124,40.723291,-73.989873,0,0,0,29.83,55.9,3.5
164,128,40.723291,-73.989873,0,0,0,29.86,60.1,5.8
1612,132,40.723291,-73.989873,0,0,0,29.82,68,5.8
2809,136,40.723291,-73.989873,0,0,0,29.81,66.9,4.6
3833,140,40.723291,-73.989873,0,0,0,29.86,60.1,4.6
2808,144,40.723291,-73.989873,0,0,0,29.87,57,6.9
1657,148,40.723291,-73.989873,0,0,0,29.88,54,6.9
9,152,40.723291,-73.989873,0,0,0,29.9,59,4.6
1472,156,40.723291,-73.989873,0,0,0,29.88,71.1,3.5
2240,160,40.723291,-73.989873,0,0,0,29.85,71.1,5.8
2554,164,40.723291,-73.989873,0,0,0,29.93,64.9,9.2
1771,0,40.723291,-73.989873,0,0,0,29.96,59,0
365,4,40.723291,-73.989873,0,0,0,29.95,55.9,3.5
611,8,40.723291,-73.989873,0,0,0,30.01,57.9,5.8
4026,12,40.723291,-73.989873,0,0,0,29.94,66.9,8.1
2523,16,40.723291,-73.989873,0,0,0,29.88,70,15
3840,20,40.723291,-73.989873,0,0,0,29.93,64,5.8
2201,24,40.723291,-73.989873,0,0,0,29.94,57.9,5.8
476,28,40.723291,-73.989873,0,0,0,29.96,55,4.6
842,32,40.723291,-73.989873,0,0,0,30.01,60.1,5.8
1006,36,40.723291,-73.989873,0,0,0,29.96,71.1,9.2
156,40,40.723291,-73.989873,0,0,0,29.94,73.9,8.1
2556,44,40.723291,-73.989873,0,0,0,30,55.9,0
9846,48,40.723291,-73.989873,0,0,0,30.06,54,0
620,52,40.723291,-73.989873,0,0,0,30.04,52,0
894,56,40.723291,-73.989873,0,0,0,30.09,57.9,10.4
4071,60,40.723291,-73.989873,0,0,0,30.08,63,6.9
2677,64,40.723291,-73.989873,0,0,0,30.05,70,8.1
4002,68,40.723291,-73.989873,0,0,0,30.08,61,4.6
2829,72,40.723291,-73.989873,0,0,0,30.08,57,0
677,76,40.723291,-73.989873,0,0,0,30.09,57.9,0
541,80,40.723291,-73.989873,0,0,0,30.08,60.1,8.1
4417,84,40.723291,-73.989873,0,0,0,30.02,71.1,3.5
2700,88,40.723291,-73.989873,0,0,0,29.99,63,9.2
4116,92,40.723291,-73.989873,0,0,0,30.04,54,9.2
3191,96,40.723291,-73.989873,0,0,0,30.03,52,0
830,100,40.723291,-73.989873,0,0,0,29.99,54,3.5
240,104,40.723291,-73.989873,0,0,0,29.98,57.9,0
4568,108,40.723291,-73.989873,0,0,0,29.96,62.1,4.6
2835,112,40.723291,-73.989873,0,0,0,29.87,64,4.6
4391,116,40.723291,-73.989873,0,0,0,29.88,57.9,3.5
3346,120,40.723291,-73.989873,0,0,0,29.87,57.9,0
1800,124,40.723291,-73.989873,0,0,0,29.85,57.9,3.5
128,128,40.723291,-73.989873,0,0,0,29.89,60.8,4.6
1773,132,40.723291,-73.989873,0,0,0,29.85,62.1,5.8
2566,136,40.723291,-73.989873,0,0,0,29.79,62.1,9.2
3214,140,40.723291,-73.989873,0,0,0,29.8,59,4.6
2938,144,40.723291,-73.989873,0,0,0,29.74,59,6.9
2062,148,40.723291,-73.989873,0,1,0.07,29.73,59,5.8
78,152,40.723291,-73.989873,0,1,0.06,29.66,59,0
1466,156,40.723291,-73.989873,0,0,0,29.63,62.6,0
2129,160,40.723291,-73.989873,0,0,0,29.56,66.9,4.6
2627,164,40.723291,-73.989873,0,0,0,29.62,62.6,4.6
1989,0,40.723291,-73.989873,0,0,0,29.64,60.8,5.8
397,4,40.723291,-73.989873,0,0,0,29.62,62.6,6.9
355,8,40.723291,-73.989873,0,1,0.02,29.7,55.4,10.4
4376,12,40.723291,-73.989873,0,0,0,29.75,61,12.7
2396,16,40.723291,-73.989873,0,0,0,29.76,55.9,6.9
3308,20,40.723291,-73.989873,0,0,0,29.82,54,12.7
2076,24,40.723291,-73.989873,0,1,0.21,29.93,53.6,17.3
450,28,40.723291,-73.989873,0,1,0.21,29.93,53.6,17.3
821,32,40.723291,-73.989873,0,1,0.21,29.93,53.6,17.3
4136,36,40.723291,-73.989873,0,0,0,29.91,55.9,10.4
2237,40,40.723291,-73.989873,0,0,0,29.93,59,8.1
3327,44,40.723291,-73.989873,0,0,0,29.95,57,9.2
2519,48,40.723291,-73.989873,0,1,0.02,29.97,53.6,17.3
494,52,40.723291,-73.989873,0,0,0.01,29.94,55.9,9.2
202,56,40.723291,-73.989873,0,0,0,30.01,57.2,5.8
5009,60,40.723291,-73.989873,0,0,0,29.99,64,9.2
2857,64,40.723291,-73.989873,0,1,0.15,29.99,60.8,8.1
3947,68,40.723291,-73.989873,0,0,0,29.98,60.8,6.9
2878,72,40.723291,-73.989873,0,1,0.06,29.98,59,6.9
691,76,40.723291,-73.989873,0,0,0,30,60.8,0
4,80,40.723291,-73.989873,0,0,0,30.04,62.6,4.6
4943,84,40.723291,-73.989873,0,0,0,30.01,73,3.5
2725,88,40.723291,-73.989873,0,0,0,30,69.8,5.8
4153,92,40.723291,-73.989873,0,0,0,29.97,64,5.8
3471,96,40.723291,-73.989873,0,0,0,29.96,60.1,0
768,100,40.723291,-73.989873,0,0,0,29.97,57.2,0
447,104,40.723291,-73.989873,0,0,0,29.99,60.8,0
4593,108,40.723291,-73.989873,0,1,0.01,29.97,60.8,0
3197,112,40.723291,-73.989873,0,1,0.01,29.95,62.6,0
4096,116,40.723291,-73.989873,0,0,0,29.93,59,0
3296,120,40.723291,-73.989873,0,0,0,29.94,57.9,0
1719,124,40.723291,-73.989873,0,0,0,29.95,55.4,0
147,128,40.723291,-73.989873,0,0,0,29.96,62.1,0
1704,132,40.723291,-73.989873,0,0,0,29.96,73,5.8
2544,136,40.723291,-73.989873,0,0,0,29.93,73,3.5
3259,140,40.723291,-73.989873,0,0,0,30,60.8,0
2474,144,40.723291,-73.989873,0,0,0,30.06,57.2,0
1688,148,40.723291,-73.989873,0,0,0,30.08,57.9,5.8
188,152,40.723291,-73.989873,0,0,0,30.17,57,4.6
1272,156,40.723291,-73.989873,0,0,0,30.17,55.9,8.1
2137,160,40.723291,-73.989873,0,0,0,30.17,55,5.8
2337,164,40.723291,-73.989873,0,0,0,30.14,54,4.6
1704,0,40.723291,-73.989873,0,0,0,30.14,55,5.8
394,4,40.723291,-73.989873,0,0,0,30.11,57,5.8
573,8,40.723291,-73.989873,0,0,0,30.06,60.1,6.9
4258,12,40.723291,-73.989873,0,0,0,30.02,61,8.1
2589,16,40.723291,-73.989873,0,0,0,29.89,64.9,8.1
3781,20,40.723291,-73.989873,0,0,0,29.83,63,9.2
2408,24,40.723291,-73.989873,0,0,0,29.81,66.2,4.6
575,28,40.723291,-73.989873,0,0,0,29.78,68,3.5
691,32,40.723291,-73.989873,0,0,0,29.8,69.8,5.8
4367,36,40.723291,-73.989873,0,0,0,29.76,79,8.1
2634,40,40.723291,-73.989873,0,0,0,29.76,80.1,9.2
3947,44,40.723291,-73.989873,0,0,0,29.79,77,0
2890,48,40.723291,-73.989873,0,0,0,29.84,72,3.5
566,52,40.723291,-73.989873,0,0,0,29.86,66.9,5.8
895,56,40.723291,-73.989873,0,0,0,29.93,70,3.5
4240,60,40.723291,-73.989873,0,0,0,29.93,81,4.6
2683,64,40.723291,-73.989873,0,0,0,29.91,79,9.2
4083,68,40.723291,-73.989873,0,0,0,29.92,70,4.6
3085,72,40.723291,-73.989873,0,0,0,29.94,66.9,4.6
803,76,40.723291,-73.989873,0,0,0,29.93,64.9,4.6
6,80,40.723291,-73.989873,1,0,0,29.95,69.1,6.9
4835,84,40.723291,-73.989873,1,0,0,29.91,73.9,10.4
2673,88,40.723291,-73.989873,1,0,0,29.89,71.6,10.4
4206,92,40.723291,-73.989873,1,0,0,29.86,69.1,8.1
3398,96,40.723291,-73.989873,0,0,0,29.92,66.9,0
954,100,40.723291,-73.989873,0,0,0,29.95,64.4,0
368,104,40.723291,-73.989873,1,0,0,29.99,71.1,5.8
4251,108,40.723291,-73.989873,1,0,0,29.96,82,8.1
3069,112,40.723291,-73.989873,0,0,0,29.91,81,6.9
4366,116,40.723291,-73.989873,0,0,0,29.96,72,5.8
3321,120,40.723291,-73.989873,0,0,0,29.98,71.1,0
1788,124,40.723291,-73.989873,0,0,0,29.98,69.1,0
109,128,40.723291,-73.989873,0,0,0,30.04,73,0
1544,132,40.723291,-73.989873,0,0,0,30.02,82,4.6
2321,136,40.723291,-73.989873,0,0,0,30.03,77,6.9
2880,140,40.723291,-73.989873,0,0,0,30.05,72,6.9
2506,144,40.723291,-73.989873,0,0,0,30.06,71.1,9.2
1564,148,40.723291,-73.989873,0,0,0,30.07,68,3.5
144,152,40.723291,-73.989873,1,0,0,30.12,72,5.8
1397,156,40.723291,-73.989873,0,0,0,30.09,80.1,8.1
2254,160,40.723291,-73.989873,0,0,0,30.04,80.1,5.8
2354,164,40.723291,-73.989873,0,0,0,30.06,75.9,4.6
2149,0,40.723291,-73.989873,0,0,0,30.07,75,6.9
1051,4,40.723291,-73.989873,0,0,0,30.03,73,6.9
221,8,40.723291,-73.989873,0,0,0,30.08,71.1,6.9
1126,12,40.723291,-73.989873,0,0,0,30.09,81,0
2079,16,40.723291,-73.989873,0,0,0,30.06,86,3.5
2191,20,40.723291,-73.989873,0,0,0,30.09,84,3.5
1705,24,40.723291,-73.989873,0,0,0,30.12,79,4.6
550,28,40.723291,-73.989873,0,0,0,30.14,73.9,3.5
650,32,40.723291,-73.989873,0,0,0,30.19,78.1,8.1
3996,36,40.723291,-73.989873,0,0,0,30.19,84.9,10.4
2559,40,40.723291,-73.989873,0,0,0,30.16,81,8.1
3937,44,40.723291,-73.989873,0,0,0,30.17,73,4.6
673,144,40.7541,-73.94258,0,0,0,30.23,55,4.6
171,148,40.7541,-73.94258,0,0,0,30.25,52,0
1547,156,40.7541,-73.94258,0,0,0,30.28,69.1,0
1126,160,40.7541,-73.94258,0,0,0,30.25,60.1,8.1
938,164,40.7541,-73.94258,0,0,0,30.28,52,6.9
417,0,40.7541,-73.94258,0,0,0,30.31,51.1,4.6
91,4,40.7541,-73.94258,0,0,0,30.26,52,8.1
677,8,40.7541,-73.94258,0,0,0,30.3,53.1,6.9
3242,12,40.7541,-73.94258,0,0,0,30.24,57,8.1
1689,16,40.7541,-73.94258,0,0,0,30.15,61,3.5
2365,20,40.7541,-73.94258,0,0,0,30.15,57.9,4.6
591,24,40.7541,-73.94258,0,0,0,30.14,55.9,3.5
96,28,40.7541,-73.94258,0,0,0,30.12,55,6.9
684,32,40.7541,-73.94258,0,0,0,30.12,59,4.6
3391,36,40.7541,-73.94258,0,0,0,30.07,71.1,8.1
1769,40,40.7541,-73.94258,0,0,0,29.97,66.9,4.6
2480,44,40.7541,-73.94258,0,0,0,29.95,63,9.2
644,48,40.7541,-73.94258,0,0,0,29.94,64,0
115,52,40.7541,-73.94258,0,0,0,29.91,62.1,0
373,56,40.7541,-73.94258,0,1,0.08,29.98,53.6,5.8
3626,60,40.7541,-73.94258,0,1,0.03,29.96,50,4.6
1764,64,40.7541,-73.94258,0,0,0,29.98,48.2,5.8
2416,68,40.7541,-73.94258,0,0,0,30.02,50,12.7
626,72,40.7541,-73.94258,0,0,0,30.01,48.9,5.8
118,76,40.7541,-73.94258,0,0,0,29.99,46.9,4.6
0,80,40.7541,-73.94258,0,0,0,29.98,52,8.1
4255,84,40.7541,-73.94258,0,0,0,29.93,62.1,12.7
1783,88,40.7541,-73.94258,0,0,0,29.89,63,10.4
2442,92,40.7541,-73.94258,0,0,0,29.94,59,4.6
805,96,40.7541,-73.94258,0,0,0,29.97,53.1,3.5
125,100,40.7541,-73.94258,0,0,0,29.96,52,4.6
4091,108,40.7541,-73.94258,0,0,0,29.94,68,8.1
1977,112,40.7541,-73.94258,0,0,0,29.86,68,6.9
2597,116,40.7541,-73.94258,0,0,0,29.86,63,6.9
724,120,40.7541,-73.94258,0,0,0,29.87,59,4.6
160,124,40.7541,-73.94258,0,0,0,29.83,55.9,3.5
0,128,40.7541,-73.94258,0,0,0,29.86,60.1,5.8
2182,132,40.7541,-73.94258,0,0,0,29.82,68,5.8
1644,136,40.7541,-73.94258,0,0,0,29.81,66.9,4.6
1357,140,40.7541,-73.94258,0,0,0,29.86,60.1,4.6
635,144,40.7541,-73.94258,0,0,0,29.87,57,6.9
187,148,40.7541,-73.94258,0,0,0,29.88,54,6.9
30,152,40.7541,-73.94258,0,0,0,29.9,59,4.6
