ENTRIESn_hourly,hour,day_week,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
227,16,3,40.629164,-73.961678,1,0,0,29.89,71.6,10.4
240,20,3,40.629164,-73.961678,1,0,0,29.86,69.1,8.1
205,0,4,40.629164,-73.961678,0,0,0,29.92,66.9,0
9,4,4,40.629164,-73.961678,0,0,0,29.95,64.4,0
641,12,4,40.629164,-73.961678,1,0,0,29.96,82,8.1
296,16,4,40.629164,-73.961678,0,0,0,29.91,81,6.9
209,20,4,40.629164,-73.961678,0,0,0,29.96,72,5.8
265,0,5,40.629164,-73.961678,0,0,0,29.98,71.1,0
27,4,5,40.629164,-73.961678,0,0,0,29.98,69.1,0
6,8,5,40.629164,-73.961678,0,0,0,30.04,73,0
220,12,5,40.629164,-73.961678,0,0,0,30.02,82,4.6
194,16,5,40.629164,-73.961678,0,0,0,30.03,77,6.9
189,20,5,40.629164,-73.961678,0,0,0,30.05,72,6.9
70,0,6,40.629164,-73.961678,0,0,0,30.06,71.1,9.2
10,4,6,40.629164,-73.961678,0,0,0,30.07,68,3.5
189,12,6,40.629164,-73.961678,0,0,0,30.09,80.1,8.1
168,16,6,40.629164,-73.961678,0,0,0,30.04,80.1,5.8
165,20,6,40.629164,-73.961678,0,0,0,30.06,75.9,4.6
48,0,0,40.629164,-73.961678,0,0,0,30.07,75,6.9
35,4,0,40.629164,-73.961678,0,0,0,30.03,73,6.9
50,8,0,40.629164,-73.961678,0,0,0,30.08,71.1,6.9
215,12,0,40.629164,-73.961678,0,0,0,30.09,81,0
287,16,0,40.629164,-73.961678,0,0,0,30.06,86,3.5
192,20,0,40.629164,-73.961678,0,0,0,30.09,84,3.5
70,0,1,40.629164,-73.961678,0,0,0,30.12,79,4.6
4,4,1,40.629164,-73.961678,0,0,0,30.14,73.9,3.5
89,8,1,40.629164,-73.961678,0,0,0,30.19,78.1,8.1
672,12,1,40.629164,-73.961678,0,0,0,30.19,84.9,10.4
304,16,1,40.629164,-73.961678,0,0,0,30.16,81,8.1
250,20,1,40.629164,-73.961678,0,0,0,30.17,73,4.6
203,0,6,40.576298,-73.968523,0,0,0,30.23,55,4.6
32,4,6,40.576298,-73.968523,0,0,0,30.25,52,0
61,8,6,40.576298,-73.968523,0,0,0,30.29,57.9,8.1
549,12,6,40.576298,-73.968523,0,0,0,30.28,69.1,0
593,16,6,40.576298,-73.968523,0,0,0,30.25,60.1,8.1
462,20,6,40.576298,-73.968523,0,0,0,30.28,52,6.9
155,0,0,40.576298,-73.968523,0,0,0,30.31,51.1,4.6
36,4,0,40.576298,-73.968523,0,0,0,30.26,52,8.1
162,8,0,40.576298,-73.968523,0,0,0,30.3,53.1,6.9
1544,12,0,40.576298,-73.968523,0,0,0,30.24,57,8.1
1039,16,0,40.576298,-73.968523,0,0,0,30.15,61,3.5
661,20,0,40.576298,-73.968523,0,0,0,30.15,57.9,4.6
217,0,1,40.576298,-73.968523,0,0,0,30.14,55.9,3.5
15,4,1,40.576298,-73.968523,0,0,0,30.12,55,6.9
809,8,1,40.576298,-73.968523,0,0,0,30.12,59,4.6
900,12,1,40.576298,-73.968523,0,0,0,30.07,71.1,8.1
994,16,1,40.576298,-73.968523,0,0,0,29.97,66.9,4.6
742,20,1,40.576298,-73.968523,0,0,0,29.95,63,9.2
206,0,2,40.576298,-73.968523,0,0,0,29.94,64,0
27,4,2,40.576298,-73.968523,0,0,0,29.91,62.1,0
350,8,2,40.576298,-73.968523,0,1,0.08,29.98,53.6,5.8
1340,12,2,40.576298,-73.968523,0,1,0.03,29.96,50,4.6
979,16,2,40.576298,-73.968523,0,0,0,29.98,48.2,5.8
640,20,2,40.576298,-73.968523,0,0,0,30.02,50,12.7
173,0,3,40.576298,-73.968523,0,0,0,30.01,48.9,5.8
23,4,3,40.576298,-73.968523,0,0,0,29.99,46.9,4.6
422,8,3,40.576298,-73.968523,0,0,0,29.98,52,8.1
1306,12,3,40.576298,-73.968523,0,0,0,29.93,62.1,12.7
971,16,3,40.576298,-73.968523,0,0,0,29.89,63,10.4
773,20,3,40.576298,-73.968523,0,0,0,29.94,59,4.6
228,0,4,40.576298,-73.968523,0,0,0,29.97,53.1,3.5
19,4,4,40.576298,-73.968523,0,0,0,29.96,52,4.6
149,8,4,40.576298,-73.968523,0,0,0,29.99,57.9,3.5
1478,12,4,40.576298,-73.968523,0,0,0,29.94,68,8.1
959,16,4,40.576298,-73.968523,0,0,0,29.86,68,6.9
770,20,4,40.576298,-73.968523,0,0,0,29.86,63,6.9
225,0,5,40.576298,-73.968523,0,0,0,29.87,59,4.6
38,4,5,40.576298,-73.968523,0,0,0,29.83,55.9,3.5
65,8,5,40.576298,-73.968523,0,0,0,29.86,60.1,5.8
638,12,5,40.576298,-73.968523,0,0,0,29.82,68,5.8
636,16,5,40.576298,-73.968523,0,0,0,29.81,66.9,4.6
480,20,5,40.576298,-73.968523,0,0,0,29.86,60.1,4.6
202,0,6,40.576298,-73.968523,0,0,0,29.87,57,6.9
38,4,6,40.576298,-73.968523,0,0,0,29.88,54,6.9
66,8,6,40.576298,-73.968523,0,0,0,29.9,59,4.6
502,12,6,40.576298,-73.968523,0,0,0,29.88,71.1,3.5
501,16,6,40.576298,-73.968523,0,0,0,29.85,71.1,5.8
437,20,6,40.576298,-73.968523,0,0,0,29.93,64.9,9.2
200,0,0,40.576298,-73.968523,0,0,0,29.96,59,0
28,4,0,40.576298,-73.968523,0,0,0,29.95,55.9,3.5
172,8,0,40.576298,-73.968523,0,0,0,30.01,57.9,5.8
0,16,0,40.576298,-73.968523,0,0,0,29.88,70,15
2058,20,0,40.576298,-73.968523,0,0,0,29.93,64,5.8
1476,0,1,40.576298,-73.968523,0,0,0,29.94,57.9,5.8
27,4,1,40.576298,-73.968523,0,0,0,29.96,55,4.6
375,8,1,40.576298,-73.968523,0,0,0,30.01,60.1,5.8
1336,12,1,40.576298,-73.968523,0,0,0,29.96,71.1,9.2
973,16,1,40.576298,-73.968523,0,0,0,29.94,73.9,8.1
849,20,1,40.576298,-73.968523,0,0,0,30,55.9,0
186,0,2,40.576298,-73.968523,0,0,0,30.06,54,0
39,4,2,40.576298,-73.968523,0,0,0,30.04,52,0
360,8,2,40.576298,-73.968523,0,0,0,30.09,57.9,10.4
1335,12,2,40.576298,-73.968523,0,0,0,30.08,63,6.9
1007,16,2,40.576298,-73.968523,0,0,0,30.05,70,8.1
758,20,2,40.576298,-73.968523,0,0,0,30.08,61,4.6
214,0,3,40.576298,-73.968523,0,0,0,30.08,57,0
25,4,3,40.576298,-73.968523,0,0,0,30.09,57.9,0
271,8,3,40.576298,-73.968523,0,0,0,30.08,60.1,8.1
1455,12,3,40.576298,-73.968523,0,0,0,30.02,71.1,3.5
1008,16,3,40.576298,-73.968523,0,0,0,29.99,63,9.2
790,20,3,40.576298,-73.968523,0,0,0,30.04,54,9.2
205,0,4,40.576298,-73.968523,0,0,0,30.03,52,0
19,4,4,40.576298,-73.968523,0,0,0,29.99,54,3.5
349,8,4,40.576298,-73.968523,0,0,0,29.98,57.9,0
1288,12,4,40.576298,-73.968523,0,0,0,29.96,62.1,4.6
970,16,4,40.576298,-73.968523,0,0,0,29.87,64,4.6
664,20,4,40.576298,-73.968523,0,0,0,29.88,57.9,3.5
217,0,5,40.576298,-73.968523,0,0,0,29.87,57.9,0
30,4,5,40.576298,-73.968523,0,0,0,29.85,57.9,3.5
143,8,5,40.576298,-73.968523,0,0,0,29.89,60.8,4.6
599,12,5,40.576298,-73.968523,0,0,0,29.85,62.1,5.8
614,16,5,40.576298,-73.968523,0,0,0,29.79,62.1,9.2
445,20,5,40.576298,-73.968523,0,0,0,29.8,59,4.6
178,0,6,40.576298,-73.968523,0,0,0,29.74,59,6.9
34,4,6,40.576298,-73.968523,0,1,0.07,29.73,59,5.8
96,8,6,40.576298,-73.968523,0,1,0.06,29.66,59,0
462,12,6,40.576298,-73.968523,0,0,0,29.63,62.6,0
430,16,6,40.576298,-73.968523,0,0,0,29.56,66.9,4.6
419,20,6,40.576298,-73.968523,0,0,0,29.62,62.6,4.6
143,0,0,40.576298,-73.968523,0,0,0,29.64,60.8,5.8
40,4,0,40.576298,-73.968523,0,0,0,29.62,62.6,6.9
765,8,0,40.576298,-73.968523,0,1,0.02,29.7,55.4,10.4
881,12,0,40.576298,-73.968523,0,0,0,29.75,61,12.7
1005,16,0,40.576298,-73.968523,0,0,0,29.76,55.9,6.9
620,20,0,40.576298,-73.968523,0,0,0,29.82,54,12.7
223,0,1,40.576298,-73.968523,0,1,0.21,29.93,53.6,17.3
22,4,1,40.576298,-73.968523,0,1,0.21,29.93,53.6,17.3
760,8,1,40.576298,-73.968523,0,1,0.21,29.93,53.6,17.3
891,12,1,40.576298,-73.968523,0,0,0,29.91,55.9,10.4
914,16,1,40.576298,-73.968523,0,0,0,29.93,59,8.1
697,20,1,40.576298,-73.968523,0,0,0,29.95,57,9.2
210,0,2,40.576298,-73.968523,0,1,0.02,29.97,53.6,17.3
17,4,2,40.576298,-73.968523,0,0,0.01,29.94,55.9,9.2
504,8,2,40.576298,-73.968523,0,0,0,30.01,57.2,5.8
1133,12,2,40.576298,-73.968523,0,0,0,29.99,64,9.2
1044,16,2,40.576298,-73.968523,0,1,0.15,29.99,60.8,8.1
594,20,2,40.576298,-73.968523,0,0,0,29.98,60.8,6.9
196,0,3,40.576298,-73.968523,0,1,0.06,29.98,59,6.9
24,4,3,40.576298,-73.968523,0,0,0,30,60.8,0
156,8,3,40.576298,-73.968523,0,0,0,30.04,62.6,4.6
981,12,3,40.576298,-73.968523,0,0,0,30.01,73,3.5
1472,16,3,40.576298,-73.968523,0,0,0,30,69.8,5.8
733,20,3,40.576298,-73.968523,0,0,0,29.97,64,5.8
259,0,4,40.576298,-73.968523,0,0,0,29.96,60.1,0
25,4,4,40.576298,-73.968523,0,0,0,29.97,57.2,0
474,8,4,40.576298,-73.968523,0,0,0,29.99,60.8,0
1107,12,4,40.576298,-73.968523,0,1,0.01,29.97,60.8,0
1078,16,4,40.576298,-73.968523,0,1,0.01,29.95,62.6,0
654,20,4,40.576298,-73.968523,0,0,0,29.93,59,0
217,0,5,40.576298,-73.968523,0,0,0,29.94,57.9,0
26,4,5,40.576298,-73.968523,0,0,0,29.95,55.4,0
193,8,5,40.576298,-73.968523,0,0,0,29.96,62.1,0
724,12,5,40.576298,-73.968523,0,0,0,29.96,73,5.8
793,16,5,40.576298,-73.968523,0,0,0,29.93,73,3.5
500,20,5,40.576298,-73.968523,0,0,0,30,60.8,0
231,0,6,40.576298,-73.968523,0,0,0,30.06,57.2,0
55,4,6,40.576298,-73.968523,0,0,0,30.08,57.9,5.8
52,8,6,40.576298,-73.968523,0,0,0,30.17,57,4.6
501,12,6,40.576298,-73.968523,0,0,0,30.17,55.9,8.1
472,16,6,40.576298,-73.968523,0,0,0,30.17,55,5.8
387,20,6,40.576298,-73.968523,0,0,0,30.14,54,4.6
173,0,0,40.576298,-73.968523,0,0,0,30.14,55,5.8
24,4,0,40.576298,-73.968523,0,0,0,30.11,57,5.8
822,8,0,40.576298,-73.968523,0,0,0,30.06,60.1,6.9
844,12,0,40.576298,-73.968523,0,0,0,30.02,61,8.1
1047,16,0,40.576298,-73.968523,0,0,0,29.89,64.9,8.1
627,20,0,40.576298,-73.968523,0,0,0,29.83,63,9.2
196,0,1,40.576298,-73.968523,0,0,0,29.81,66.2,4.6
31,4,1,40.576298,-73.968523,0,0,0,29.78,68,3.5
645,8,1,40.576298,-73.968523,0,0,0,29.8,69.8,5.8
1029,12,1,40.576298,-73.968523,0,0,0,29.76,79,8.1
983,16,1,40.576298,-73.968523,0,0,0,29.76,80.1,9.2
766,20,1,40.576298,-73.968523,0,0,0,29.79,77,0
214,0,2,40.576298,-73.968523,0,0,0,29.84,72,3.5
31,4,2,40.576298,-73.968523,0,0,0,29.86,66.9,5.8
435,8,2,40.576298,-73.968523,0,0,0,29.93,70,3.5
1268,12,2,40.576298,-73.968523,0,0,0,29.93,81,4.6
1056,16,2,40.576298,-73.968523,0,0,0,29.91,79,9.2
961,20,2,40.576298,-73.968523,0,0,0,29.92,70,4.6
232,0,3,40.576298,-73.968523,0,0,0,29.94,66.9,4.6
8,4,3,40.576298,-73.968523,0,0,0,29.93,64.9,4.6
421,8,3,40.576298,-73.968523,1,0,0,29.95,69.1,6.9
1211,12,3,40.576298,-73.968523,1,0,0,29.91,73.9,10.4
930,16,3,40.576298,-73.968523,1,0,0,29.89,71.6,10.4
810,20,3,40.576298,-73.968523,1,0,0,29.86,69.1,8.1
223,0,4,40.576298,-73.968523,0,0,0,29.92,66.9,0
33,4,4,40.576298,-73.968523,0,0,0,29.95,64.4,0
317,8,4,40.576298,-73.968523,1,0,0,29.99,71.1,5.8
1156,12,4,40.576298,-73.968523,1,0,0,29.96,82,8.1
858,16,4,40.576298,-73.968523,0,0,0,29.91,81,6.9
1139,20,4,40.576298,-73.968523,0,0,0,29.96,72,5.8
225,0,5,40.576298,-73.968523,0,0,0,29.98,71.1,0
50,4,5,40.576298,-73.968523,0,0,0,29.98,69.1,0
55,8,5,40.576298,-73.968523,0,0,0,30.04,73,0
636,12,5,40.576298,-73.968523,0,0,0,30.02,82,4.6
600,16,5,40.576298,-73.968523,0,0,0,30.03,77,6.9
633,20,5,40.576298,-73.968523,0,0,0,30.05,72,6.9
266,0,6,40.576298,-73.968523,0,0,0,30.06,71.1,9.2
47,4,6,40.576298,-73.968523,0,0,0,30.07,68,3.5
40,8,6,40.576298,-73.968523,1,0,0,30.12,72,5.8
529,12,6,40.576298,-73.968523,0,0,0,30.09,80.1,8.1
568,16,6,40.576298,-73.968523,0,0,0,30.04,80.1,5.8
711,20,6,40.576298,-73.968523,0,0,0,30.06,75.9,4.6
301,0,0,40.576298,-73.968523,0,0,0,30.07,75,6.9
52,4,0,40.576298,-73.968523,0,0,0,30.03,73,6.9
88,8,0,40.576298,-73.968523,0,0,0,30.08,71.1,6.9
453,12,0,40.576298,-73.968523,0,0,0,30.09,81,0
606,16,0,40.576298,-73.968523,0,0,0,30.06,86,3.5
1328,20,0,40.576298,-73.968523,0,0,0,30.09,84,3.5
392,0,1,40.576298,-73.968523,0,0,0,30.12,79,4.6
44,4,1,40.576298,-73.968523,0,0,0,30.14,73.9,3.5
764,8,1,40.576298,-73.968523,0,0,0,30.19,78.1,8.1
906,12,1,40.576298,-73.968523,0,0,0,30.19,84.9,10.4
1030,16,1,40.576298,-73.968523,0,0,0,30.16,81,8.1
933,20,1,40.576298,-73.968523,0,0,0,30.17,73,4.6
883,0,6,40.707889,-73.940005,0,0,0,30.23,55,4.6
402,4,6,40.707889,-73.940005,0,0,0,30.25,52,0
1141,12,6,40.707889,-73.940005,0,0,0,30.28,69.1,0
1252,16,6,40.707889,-73.940005,0,0,0,30.25,60.1,8.1
937,20,6,40.707889,-73.940005,0,0,0,30.28,52,6.9
505,0,0,40.707889,-73.940005,0,0,0,30.31,51.1,4.6
102,4,0,40.707889,-73.940005,0,0,0,30.26,52,8.1
3073,12,0,40.707889,-73.940005,0,0,0,30.24,57,8.1
1503,16,0,40.707889,-73.940005,0,0,0,30.15,61,3.5
1257,20,0,40.707889,-73.940005,0,0,0,30.15,57.9,4.6
508,0,1,40.707889,-73.940005,0,0,0,30.14,55.9,3.5
112,4,1,40.707889,-73.940005,0,0,0,30.12,55,6.9
926,8,1,40.707889,-73.940005,0,0,0,30.12,59,4.6
2279,12,1,40.707889,-73.940005,0,0,0,30.07,71.1,8.1
1486,16,1,40.707889,-73.940005,0,0,0,29.97,66.9,4.6
1328,20,1,40.707889,-73.940005,0,0,0,29.95,63,9.2
609,0,2,40.707889,-73.940005,0,0,0,29.94,64,0
58,4,2,40.707889,-73.940005,0,0,0,29.91,62.1,0
373,8,2,40.707889,-73.940005,0,1,0.08,29.98,53.6,5.8
2866,12,2,40.707889,-73.940005,0,1,0.03,29.96,50,4.6
1534,16,2,40.707889,-73.940005,0,0,0,29.98,48.2,5.8
1360,20,2,40.707889,-73.940005,0,0,0,30.02,50,12.7
533,0,3,40.707889,-73.940005,0,0,0,30.01,48.9,5.8
103,4,3,40.707889,-73.940005,0,0,0,29.99,46.9,4.6
884,8,3,40.707889,-73.940005,0,0,0,29.98,52,8.1
2234,12,3,40.707889,-73.940005,0,0,0,29.93,62.1,12.7
610,16,3,40.707889,-73.940005,0,0,0,29.89,63,10.4
2316,20,3,40.707889,-73.940005,0,0,0,29.94,59,4.6
615,0,4,40.707889,-73.940005,0,0,0,29.97,53.1,3.5
135,4,4,40.707889,-73.940005,0,0,0,29.96,52,4.6
3039,12,4,40.707889,-73.940005,0,0,0,29.94,68,8.1
1533,16,4,40.707889,-73.940005,0,0,0,29.86,68,6.9
1409,20,4,40.707889,-73.940005,0,0,0,29.86,63,6.9
801,0,5,40.707889,-73.940005,0,0,0,29.87,59,4.6
211,4,5,40.707889,-73.940005,0,0,0,29.83,55.9,3.5
1405,12,5,40.707889,-73.940005,0,0,0,29.82,68,5.8
386,16,5,40.707889,-73.940005,0,0,0,29.81,66.9,4.6
2121,20,5,40.707889,-73.940005,0,0,0,29.86,60.1,4.6
813,0,6,40.707889,-73.940005,0,0,0,29.87,57,6.9
330,4,6,40.707889,-73.940005,0,0,0,29.88,54,6.9
1117,12,6,40.707889,-73.940005,0,0,0,29.88,71.1,3.5
1241,16,6,40.707889,-73.940005,0,0,0,29.85,71.1,5.8
919,20,6,40.707889,-73.940005,0,0,0,29.93,64.9,9.2
505,0,0,40.707889,-73.940005,0,0,0,29.96,59,0
110,4,0,40.707889,-73.940005,0,0,0,29.95,55.9,3.5
372,8,0,40.707889,-73.940005,0,0,0,30.01,57.9,5.8
2682,12,0,40.707889,-73.940005,0,0,0,29.94,66.9,8.1
1508,16,0,40.707889,-73.940005,0,0,0,29.88,70,15
1306,20,0,40.707889,-73.940005,0,0,0,29.93,64,5.8
620,0,1,40.707889,-73.940005,0,0,0,29.94,57.9,5.8
87,4,1,40.707889,-73.940005,0,0,0,29.96,55,4.6
3128,12,1,40.707889,-73.940005,0,0,0,29.96,71.1,9.2
1461,16,1,40.707889,-73.940005,0,0,0,29.94,73.9,8.1
1400,20,1,40.707889,-73.940005,0,0,0,30,55.9,0
553,0,2,40.707889,-73.940005,0,0,0,30.06,54,0
116,4,2,40.707889,-73.940005,0,0,0,30.04,52,0
367,8,2,40.707889,-73.940005,0,0,0,30.09,57.9,10.4
2759,12,2,40.707889,-73.940005,0,0,0,30.08,63,6.9
1584,16,2,40.707889,-73.940005,0,0,0,30.05,70,8.1
1370,20,2,40.707889,-73.940005,0,0,0,30.08,61,4.6
645,0,3,40.707889,-73.940005,0,0,0,30.08,57,0
138,4,3,40.707889,-73.940005,0,0,0,30.09,57.9,0
302,8,3,40.707889,-73.940005,0,0,0,30.08,60.1,8.1
2865,12,3,40.707889,-73.940005,0,0,0,30.02,71.1,3.5
1507,16,3,40.707889,-73.940005,0,0,0,29.99,63,9.2
1485,20,3,40.707889,-73.940005,0,0,0,30.04,54,9.2
650,0,4,40.707889,-73.940005,0,0,0,30.03,52,0
110,4,4,40.707889,-73.940005,0,0,0,29.99,54,3.5
215,8,4,40.707889,-73.940005,0,0,0,29.98,57.9,0
2852,12,4,40.707889,-73.940005,0,0,0,29.96,62.1,4.6
1561,16,4,40.707889,-73.940005,0,0,0,29.87,64,4.6
1408,20,4,40.707889,-73.940005,0,0,0,29.88,57.9,3.5
1041,0,5,40.707889,-73.940005,0,0,0,29.87,57.9,0
324,4,5,40.707889,-73.940005,0,0,0,29.85,57.9,3.5
1428,12,5,40.707889,-73.940005,0,0,0,29.85,62.1,5.8
1367,16,5,40.707889,-73.940005,0,0,0,29.79,62.1,9.2
1172,20,5,40.707889,-73.940005,0,0,0,29.8,59,4.6
855,0,6,40.707889,-73.940005,0,0,0,29.74,59,6.9
234,4,6,40.707889,-73.940005,0,1,0.07,29.73,59,5.8
1135,12,6,40.707889,-73.940005,0,0,0,29.63,62.6,0
1176,16,6,40.707889,-73.940005,0,0,0,29.56,66.9,4.6
967,20,6,40.707889,-73.940005,0,0,0,29.62,62.6,4.6
580,0,0,40.707889,-73.940005,0,0,0,29.64,60.8,5.8
102,4,0,40.707889,-73.940005,0,0,0,29.62,62.6,6.9
921,8,0,40.707889,-73.940005,0,1,0.02,29.7,55.4,10.4
2140,12,0,40.707889,-73.940005,0,0,0,29.75,61,12.7
1512,16,0,40.707889,-73.940005,0,0,0,29.76,55.9,6.9
1349,20,0,40.707889,-73.940005,0,0,0,29.82,54,12.7
582,0,1,40.707889,-73.940005,0,1,0.21,29.93,53.6,17.3
88,4,1,40.707889,-73.940005,0,1,0.21,29.93,53.6,17.3
0,8,1,40.707889,-73.940005,0,1,0.21,29.93,53.6,17.3
3057,12,1,40.707889,-73.940005,0,0,0,29.91,55.9,10.4
896,16,1,40.707889,-73.940005,0,0,0,29.93,59,8.1
742,20,1,40.707889,-73.940005,0,0,0,29.95,57,9.2
1939,0,2,40.707889,-73.940005,0,1,0.02,29.97,53.6,17.3
94,4,2,40.707889,-73.940005,0,0,0.01,29.94,55.9,9.2
265,8,2,40.707889,-73.940005,0,0,0,30.01,57.2,5.8
2901,12,2,40.707889,-73.940005,0,0,0,29.99,64,9.2
1534,16,2,40.707889,-73.940005,0,1,0.15,29.99,60.8,8.1
1376,20,2,40.707889,-73.940005,0,0,0,29.98,60.8,6.9
572,0,3,40.707889,-73.940005,0,1,0.06,29.98,59,6.9
93,4,3,40.707889,-73.940005,0,0,0,30,60.8,0
892,8,3,40.707889,-73.940005,0,0,0,30.04,62.6,4.6
2163,12,3,40.707889,-73.940005,0,0,0,30.01,73,3.5
1566,16,3,40.707889,-73.940005,0,0,0,30,69.8,5.8
1428,20,3,40.707889,-73.940005,0,0,0,29.97,64,5.8
659,0,4,40.707889,-73.940005,0,0,0,29.96,60.1,0
118,4,4,40.707889,-73.940005,0,0,0,29.97,57.2,0
601,8,4,40.707889,-73.940005,0,0,0,29.99,60.8,0
2391,12,4,40.707889,-73.940005,0,1,0.01,29.97,60.8,0
1631,16,4,40.707889,-73.940005,0,1,0.01,29.95,62.6,0
1368,20,4,40.707889,-73.940005,0,0,0,29.93,59,0
858,0,5,40.707889,-73.940005,0,0,0,29.94,57.9,0
264,4,5,40.707889,-73.940005,0,0,0,29.95,55.4,0
1476,12,5,40.707889,-73.940005,0,0,0,29.96,73,5.8
1392,16,5,40.707889,-73.940005,0,0,0,29.93,73,3.5
1083,20,5,40.707889,-73.940005,0,0,0,30,60.8,0
816,0,6,40.707889,-73.940005,0,0,0,30.06,57.2,0
289,4,6,40.707889,-73.940005,0,0,0,30.08,57.9,5.8
1114,12,6,40.707889,-73.940005,0,0,0,30.17,55.9,8.1
1236,16,6,40.707889,-73.940005,0,0,0,30.17,55,5.8
998,20,6,40.707889,-73.940005,0,0,0,30.14,54,4.6
465,0,0,40.707889,-73.940005,0,0,0,30.14,55,5.8
105,4,0,40.707889,-73.940005,0,0,0,30.11,57,5.8
3012,12,0,40.707889,-73.940005,0,0,0,30.02,61,8.1
1430,16,0,40.707889,-73.940005,0,0,0,29.89,64.9,8.1
1376,20,0,40.707889,-73.940005,0,0,0,29.83,63,9.2
577,0,1,40.707889,-73.940005,0,0,0,29.81,66.2,4.6
115,4,1,40.707889,-73.940005,0,0,0,29.78,68,3.5
912,8,1,40.707889,-73.940005,0,0,0,29.8,69.8,5.8
2225,12,1,40.707889,-73.940005,0,0,0,29.76,79,8.1
1539,16,1,40.707889,-73.940005,0,0,0,29.76,80.1,9.2
1341,20,1,40.707889,-73.940005,0,0,0,29.79,77,0
623,0,2,40.707889,-73.940005,0,0,0,29.84,72,3.5
132,4,2,40.707889,-73.940005,0,0,0,29.86,66.9,5.8
3084,12,2,40.707889,-73.940005,0,0,0,29.93,81,4.6
1537,16,2,40.707889,-73.940005,0,0,0,29.91,79,9.2
1326,20,2,40.707889,-73.940005,0,0,0,29.92,70,4.6
643,0,3,40.707889,-73.940005,0,0,0,29.94,66.9,4.6
111,4,3,40.707889,-73.940005,0,0,0,29.93,64.9,4.6
3058,12,3,40.707889,-73.940005,1,0,0,29.91,73.9,10.4
1516,16,3,40.707889,-73.940005,1,0,0,29.89,71.6,10.4
1395,20,3,40.707889,-73.940005,1,0,0,29.86,69.1,8.1
690,0,4,40.707889,-73.940005,0,0,0,29.92,66.9,0
143,4,4,40.707889,-73.940005,0,0,0,29.95,64.4,0
579,8,4,40.707889,-73.940005,1,0,0,29.99,71.1,5.8
2316,12,4,40.707889,-73.940005,1,0,0,29.96,82,8.1
1546,16,4,40.707889,-73.940005,0,0,0,29.91,81,6.9
1479,20,4,40.707889,-73.940005,0,0,0,29.96,72,5.8
892,0,5,40.707889,-73.940005,0,0,0,29.98,71.1,0
0,4,5,40.707889,-73.940005,0,0,0,29.98,69.1,0
0,8,5,40.707889,-73.940005,0,0,0,30.04,73,0
0,12,5,40.707889,-73.940005,0,0,0,30.02,82,4.6
0,16,5,40.707889,-73.940005,0,0,0,30.03,77,6.9
0,20,5,40.707889,-73.940005,0,0,0,30.05,72,6.9
0,0,6,40.707889,-73.940005,0,0,0,30.06,71.1,9.2
0,4,6,40.707889,-73.940005,0,0,0,30.07,68,3.5
0,12,6,40.707889,-73.940005,0,0,0,30.09,80.1,8.1
0,16,6,40.707889,-73.940005,0,0,0,30.04,80.1,5.8
0,20,6,40.707889,-73.940005,0,0,0,30.06,75.9,4.6
0,0,0,40.707889,-73.940005,0,0,0,30.07,75,6.9
1,4,0,40.707889,-73.940005,0,0,0,30.03,73,6.9
788,12,0,40.707889,-73.940005,0,0,0,30.09,81,0
1022,16,0,40.707889,-73.940005,0,0,0,30.06,86,3.5
806,20,0,40.707889,-73.940005,0,0,0,30.09,84,3.5
439,0,1,40.707889,-73.940005,0,0,0,30.12,79,4.6
41,4,1,40.707889,-73.940005,0,0,0,30.14,73.9,3.5
880,8,1,40.707889,-73.940005,0,0,0,30.19,78.1,8.1
2010,12,1,40.707889,-73.940005,0,0,0,30.19,84.9,10.4
1418,16,1,40.707889,-73.940005,0,0,0,30.16,81,8.1
1237,20,1,40.707889,-73.940005,0,0,0,30.17,73,4.6
656,0,6,40.695607,-73.904021,0,0,0,30.22,55.9,3.5
226,4,6,40.695607,-73.904021,0,0,0,30.25,52,3.5
318,8,6,40.695607,-73.904021,0,0,0,30.3,55,9.2
1060,12,6,40.695607,-73.904021,0,0,0,30.28,62.1,6.9
1034,16,6,40.695607,-73.904021,0,0,0,30.26,57.9,15
643,20,6,40.695607,-73.904021,0,0,0,30.28,52,10.4
376,0,0,40.695607,-73.904021,0,0,0,30.31,50,6.9
89,4,0,40.695607,-73.904021,0,0,0,30.27,50,4.6
997,8,0,40.695607,-73.904021,0,0,0,30.3,53.1,10.4
3338,12,0,40.695607,-73.904021,0,0,0,30.24,57,11.5
980,16,0,40.695607,-73.904021,0,0,0,30.16,59,11.5
991,20,0,40.695607,-73.904021,0,0,0,30.15,55.9,4.6
405,0,1,40.695607,-73.904021,0,0,0,30.13,54,4.6
71,4,1,40.695607,-73.904021,0,0,0,30.11,51.8,5.8
715,8,1,40.695607,-73.904021,0,0,0,30.12,55,8.1
3771,12,1,40.695607,-73.904021,0,0,0,30.07,60.8,9.2
1089,16,1,40.695607,-73.904021,0,0,0,29.98,66,9.2
1029,20,1,40.695607,-73.904021,0,0,0,29.95,62.1,11.5
403,0,2,40.695607,-73.904021,0,0,0,29.94,59,9.2
84,4,2,40.695607,-73.904021,0,0,0,29.91,60.1,0
1016,8,2,40.695607,-73.904021,0,1,0.03,29.94,55.4,15
3405,12,2,40.695607,-73.904021,0,1,0.03,29.96,51.1,11.5
1074,16,2,40.695607,-73.904021,0,0,0,29.96,48,18.4
