ENTRIESn_hourly,day_hour,weekday,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
1398,12,1,40.820402,-73.936315,0,0,0.003333333,29.715,58.28333333,9.233333333
651,16,1,40.820402,-73.936315,0,0,0.003333333,29.715,58.28333333,9.233333333
495,20,1,40.820402,-73.936315,0,0,0.003333333,29.715,58.28333333,9.233333333
157,24,1,40.820402,-73.936315,0,1,0.105,29.93,55.45,13.26666667
2,28,1,40.820402,-73.936315,0,1,0.105,29.93,55.45,13.26666667
372,32,1,40.820402,-73.936315,0,1,0.105,29.93,55.45,13.26666667
1430,36,1,40.820402,-73.936315,0,0,0.105,29.93,55.45,13.26666667
624,40,1,40.820402,-73.936315,0,0,0.105,29.93,55.45,13.26666667
532,44,1,40.820402,-73.936315,0,0,0.105,29.93,55.45,13.26666667
192,48,1,40.820402,-73.936315,0,1,0.01,29.96666667,57.83333333,11.9
5,52,1,40.820402,-73.936315,0,0,0.01,29.96666667,57.83333333,11.9
1905,60,1,40.820402,-73.936315,0,0,0.01,29.96666667,57.83333333,11.9
992,72,1,40.820402,-73.936315,0,1,0.01,30,64.86666667,4.433333333
412,76,1,40.820402,-73.936315,0,0,0.01,30,64.86666667,4.433333333
575,80,1,40.820402,-73.936315,0,0,0.01,30,64.86666667,4.433333333
1299,84,1,40.820402,-73.936315,0,0,0.01,30,64.86666667,4.433333333
651,88,1,40.820402,-73.936315,0,0,0.01,30,64.86666667,4.433333333
637,92,1,40.820402,-73.936315,0,0,0.01,30,64.86666667,4.433333333
60,96,1,40.820402,-73.936315,0,0,0,29.945,59.55,0
1652,116,1,40.820402,-73.936315,0,0,0,29.945,59.55,0
1905,120,0,40.820402,-73.936315,0,0,0,29.95666667,63.7,1.55
42,124,0,40.820402,-73.936315,0,0,0,29.95666667,63.7,1.55
217,128,0,40.820402,-73.936315,0,0,0,29.95666667,63.7,1.55
542,132,0,40.820402,-73.936315,0,0,0,29.95666667,63.7,1.55
715,136,0,40.820402,-73.936315,0,0,0,29.95666667,63.7,1.55
483,140,0,40.820402,-73.936315,0,0,0,29.95666667,63.7,1.55
209,144,0,40.820402,-73.936315,0,0,0,30.124,56,4.86
53,148,0,40.820402,-73.936315,0,0,0,30.124,56,4.86
494,156,0,40.820402,-73.936315,0,0,0,30.124,56,4.86
440,160,0,40.820402,-73.936315,0,0,0,30.124,56,4.86
278,164,0,40.820402,-73.936315,0,0,0,30.124,56,4.86
125,0,1,40.820402,-73.936315,0,0,0,30.0825,58.275,6.65
26,4,1,40.820402,-73.936315,0,0,0,30.0825,58.275,6.65
749,8,1,40.820402,-73.936315,0,0,0,30.0825,58.275,6.65
1082,12,1,40.820402,-73.936315,0,0,0,30.0825,58.275,6.65
1618,8,1,40.820402,-73.936315,0,0,0,29.7775,76.475,5.775
1692,12,1,40.820402,-73.936315,0,0,0,29.7775,76.475,5.775
645,16,1,40.820402,-73.936315,0,0,0,29.7775,76.475,5.775
578,20,1,40.820402,-73.936315,0,0,0,29.7775,76.475,5.775
192,48,1,40.820402,-73.936315,0,0,0,29.89833333,73.15,5.2
41,52,1,40.820402,-73.936315,0,0,0,29.89833333,73.15,5.2
572,56,1,40.820402,-73.936315,0,0,0,29.89833333,73.15,5.2
1376,60,1,40.820402,-73.936315,0,0,0,29.89833333,73.15,5.2
672,64,1,40.820402,-73.936315,0,0,0,29.89833333,73.15,5.2
657,68,1,40.820402,-73.936315,0,0,0,29.89833333,73.15,5.2
223,72,1,40.820402,-73.936315,0,0,0,29.906,69.28,7.62
41,76,1,40.820402,-73.936315,0,0,0,29.906,69.28,7.62
1906,84,1,40.820402,-73.936315,1,0,0,29.906,69.28,7.62
676,88,1,40.820402,-73.936315,1,0,0,29.906,69.28,7.62
630,92,1,40.820402,-73.936315,1,0,0,29.906,69.28,7.62
235,96,1,40.820402,-73.936315,0,0,0,29.94,73.26,4.16
34,100,1,40.820402,-73.936315,0,0,0,29.94,73.26,4.16
1759,108,1,40.820402,-73.936315,1,0,0,29.94,73.26,4.16
769,112,1,40.820402,-73.936315,0,0,0,29.94,73.26,4.16
616,116,1,40.820402,-73.936315,0,0,0,29.94,73.26,4.16
309,120,0,40.820402,-73.936315,0,0,0,30.01666667,74.03333333,3.066666667
60,124,0,40.820402,-73.936315,0,0,0,30.01666667,74.03333333,3.066666667
129,128,0,40.820402,-73.936315,0,0,0,30.01666667,74.03333333,3.066666667
512,132,0,40.820402,-73.936315,0,0,0,30.01666667,74.03333333,3.066666667
515,136,0,40.820402,-73.936315,0,0,0,30.01666667,74.03333333,3.066666667
438,140,0,40.820402,-73.936315,0,0,0,30.01666667,74.03333333,3.066666667
210,144,0,40.820402,-73.936315,0,0,0,30.064,75.04,6.24
63,148,0,40.820402,-73.936315,0,0,0,30.064,75.04,6.24
492,156,0,40.820402,-73.936315,0,0,0,30.064,75.04,6.24
448,160,0,40.820402,-73.936315,0,0,0,30.064,75.04,6.24
333,164,0,40.820402,-73.936315,0,0,0,30.064,75.04,6.24
192,0,1,40.820402,-73.936315,0,0,0,30.07,78.35,4.616666667
43,4,1,40.820402,-73.936315,0,0,0,30.07,78.35,4.616666667
127,8,1,40.820402,-73.936315,0,0,0,30.07,78.35,4.616666667
365,12,1,40.820402,-73.936315,0,0,0,30.07,78.35,4.616666667
509,16,1,40.820402,-73.936315,0,0,0,30.07,78.35,4.616666667
349,20,1,40.820402,-73.936315,0,0,0,30.07,78.35,4.616666667
170,24,1,40.820402,-73.936315,0,0,0,30.16,79.38,6.94
23,28,1,40.820402,-73.936315,0,0,0,30.16,79.38,6.94
190,32,1,40.820402,-73.936315,0,0,0,30.16,79.38,6.94
1574,36,1,40.820402,-73.936315,0,0,0,30.16,79.38,6.94
650,40,1,40.820402,-73.936315,0,0,0,30.16,79.38,6.94
233,144,0,40.823877,-73.936443,0,0,0,30.258,57.64,3.92
46,148,0,40.823877,-73.936443,0,0,0,30.258,57.64,3.92
635,156,0,40.823877,-73.936443,0,0,0,30.258,57.64,3.92
501,160,0,40.823877,-73.936443,0,0,0,30.258,57.64,3.92
320,164,0,40.823877,-73.936443,0,0,0,30.258,57.64,3.92
185,0,1,40.823877,-73.936443,0,0,0,30.235,55.35,5.966666667
25,4,1,40.823877,-73.936443,0,0,0,30.235,55.35,5.966666667
194,8,1,40.823877,-73.936443,0,0,0,30.235,55.35,5.966666667
1841,12,1,40.823877,-73.936443,0,0,0,30.235,55.35,5.966666667
854,16,1,40.823877,-73.936443,0,0,0,30.235,55.35,5.966666667
667,20,1,40.823877,-73.936443,0,0,0,30.235,55.35,5.966666667
213,24,1,40.823877,-73.936443,0,0,0,30.06166667,61.81666667,6.15
45,28,1,40.823877,-73.936443,0,0,0,30.06166667,61.81666667,6.15
666,32,1,40.823877,-73.936443,0,0,0,30.06166667,61.81666667,6.15
1366,36,1,40.823877,-73.936443,0,0,0,30.06166667,61.81666667,6.15
860,40,1,40.823877,-73.936443,0,0,0,30.06166667,61.81666667,6.15
696,44,1,40.823877,-73.936443,0,0,0,30.06166667,61.81666667,6.15
199,48,1,40.823877,-73.936443,0,0,0.006,29.962,54.86,4.62
51,52,1,40.823877,-73.936443,0,0,0.006,29.962,54.86,4.62
2028,60,1,40.823877,-73.936443,0,1,0.006,29.962,54.86,4.62
944,64,1,40.823877,-73.936443,0,0,0.006,29.962,54.86,4.62
638,68,1,40.823877,-73.936443,0,0,0.006,29.962,54.86,4.62
177,72,1,40.823877,-73.936443,0,0,0,29.95666667,55.31666667,7.7
24,76,1,40.823877,-73.936443,0,0,0,29.95666667,55.31666667,7.7
524,80,1,40.823877,-73.936443,0,0,0,29.95666667,55.31666667,7.7
1479,84,1,40.823877,-73.936443,0,0,0,29.95666667,55.31666667,7.7
836,88,1,40.823877,-73.936443,0,0,0,29.95666667,55.31666667,7.7
736,92,1,40.823877,-73.936443,0,0,0,29.95666667,55.31666667,7.7
253,96,1,40.823877,-73.936443,0,0,0,29.918,60.82,6
29,100,1,40.823877,-73.936443,0,0,0,29.918,60.82,6
1971,108,1,40.823877,-73.936443,0,0,0,29.918,60.82,6
895,112,1,40.823877,-73.936443,0,0,0,29.918,60.82,6
699,116,1,40.823877,-73.936443,0,0,0,29.918,60.82,6
227,120,0,40.823877,-73.936443,0,0,0,29.838,61.98,4.62
41,124,0,40.823877,-73.936443,0,0,0,29.838,61.98,4.62
915,132,0,40.823877,-73.936443,0,0,0,29.838,61.98,4.62
681,136,0,40.823877,-73.936443,0,0,0,29.838,61.98,4.62
541,140,0,40.823877,-73.936443,0,0,0,29.838,61.98,4.62
239,144,0,40.823877,-73.936443,0,0,0,29.885,62.85,6.15
56,148,0,40.823877,-73.936443,0,0,0,29.885,62.85,6.15
53,152,0,40.823877,-73.936443,0,0,0,29.885,62.85,6.15
510,156,0,40.823877,-73.936443,0,0,0,29.885,62.85,6.15
532,160,0,40.823877,-73.936443,0,0,0,29.885,62.85,6.15
336,164,0,40.823877,-73.936443,0,0,0,29.885,62.85,6.15
180,0,1,40.823877,-73.936443,0,0,0,29.945,62.28333333,6.366666667
30,4,1,40.823877,-73.936443,0,0,0,29.945,62.28333333,6.366666667
295,8,1,40.823877,-73.936443,0,0,0,29.945,62.28333333,6.366666667
1631,12,1,40.823877,-73.936443,0,0,0,29.945,62.28333333,6.366666667
797,16,1,40.823877,-73.936443,0,0,0,29.945,62.28333333,6.366666667
624,20,1,40.823877,-73.936443,0,0,0,29.945,62.28333333,6.366666667
154,24,1,40.823877,-73.936443,0,0,0,29.96833333,62.31666667,5.583333333
1,28,1,40.823877,-73.936443,0,0,0,29.96833333,62.31666667,5.583333333
578,32,1,40.823877,-73.936443,0,0,0,29.96833333,62.31666667,5.583333333
1596,36,1,40.823877,-73.936443,0,0,0,29.96833333,62.31666667,5.583333333
813,40,1,40.823877,-73.936443,0,0,0,29.96833333,62.31666667,5.583333333
565,44,1,40.823877,-73.936443,0,0,0,29.96833333,62.31666667,5.583333333
161,48,1,40.823877,-73.936443,0,0,0,30.062,60,3.92
6,52,1,40.823877,-73.936443,0,0,0,30.062,60,3.92
2022,60,1,40.823877,-73.936443,0,0,0,30.062,60,3.92
323,64,1,40.823877,-73.936443,0,0,0,30.062,60,3.92
233,68,1,40.823877,-73.936443,0,0,0,30.062,60,3.92
665,72,1,40.823877,-73.936443,0,0,0,30.044,60.6,4.38
480,76,1,40.823877,-73.936443,0,0,0,30.044,60.6,4.38
1978,84,1,40.823877,-73.936443,0,0,0,30.044,60.6,4.38
867,88,1,40.823877,-73.936443,0,0,0,30.044,60.6,4.38
700,92,1,40.823877,-73.936443,0,0,0,30.044,60.6,4.38
209,96,1,40.823877,-73.936443,0,0,0,29.95166667,57.98333333,2.7
24,100,1,40.823877,-73.936443,0,0,0,29.95166667,57.98333333,2.7
210,104,1,40.823877,-73.936443,0,0,0,29.95166667,57.98333333,2.7
1752,108,1,40.823877,-73.936443,0,0,0,29.95166667,57.98333333,2.7
822,112,1,40.823877,-73.936443,0,0,0,29.95166667,57.98333333,2.7
543,116,1,40.823877,-73.936443,0,0,0,29.95166667,57.98333333,2.7
272,120,0,40.823877,-73.936443,0,0,0,29.832,59.8,4.62
41,124,0,40.823877,-73.936443,0,0,0,29.832,59.8,4.62
860,132,0,40.823877,-73.936443,0,0,0,29.832,59.8,4.62
630,136,0,40.823877,-73.936443,0,0,0,29.832,59.8,4.62
430,140,0,40.823877,-73.936443,0,0,0,29.832,59.8,4.62
274,144,0,40.823877,-73.936443,0,0,0.021666667,29.65666667,61.51666667,3.65
41,148,0,40.823877,-73.936443,0,1,0.021666667,29.65666667,61.51666667,3.65
46,152,0,40.823877,-73.936443,0,1,0.021666667,29.65666667,61.51666667,3.65
562,156,0,40.823877,-73.936443,0,0,0.021666667,29.65666667,61.51666667,3.65
462,160,0,40.823877,-73.936443,0,0,0.021666667,29.65666667,61.51666667,3.65
306,164,0,40.823877,-73.936443,0,0,0.021666667,29.65666667,61.51666667,3.65
143,0,1,40.823877,-73.936443,0,0,0.003333333,29.715,58.28333333,9.233333333
28,4,1,40.823877,-73.936443,0,0,0.003333333,29.715,58.28333333,9.233333333
251,8,1,40.823877,-73.936443,0,1,0.003333333,29.715,58.28333333,9.233333333
1689,12,1,40.823877,-73.936443,0,0,0.003333333,29.715,58.28333333,9.233333333
850,16,1,40.823877,-73.936443,0,0,0.003333333,29.715,58.28333333,9.233333333
656,20,1,40.823877,-73.936443,0,0,0.003333333,29.715,58.28333333,9.233333333
185,24,1,40.823877,-73.936443,0,1,0.105,29.93,55.45,13.26666667
8,28,1,40.823877,-73.936443,0,1,0.105,29.93,55.45,13.26666667
522,32,1,40.823877,-73.936443,0,1,0.105,29.93,55.45,13.26666667
1426,36,1,40.823877,-73.936443,0,0,0.105,29.93,55.45,13.26666667
866,40,1,40.823877,-73.936443,0,0,0.105,29.93,55.45,13.26666667
657,44,1,40.823877,-73.936443,0,0,0.105,29.93,55.45,13.26666667
173,48,1,40.823877,-73.936443,0,1,0.03,29.98,58.71666667,9.416666667
1,52,1,40.823877,-73.936443,0,0,0.03,29.98,58.71666667,9.416666667
760,56,1,40.823877,-73.936443,0,0,0.03,29.98,58.71666667,9.416666667
1240,60,1,40.823877,-73.936443,0,0,0.03,29.98,58.71666667,9.416666667
884,64,1,40.823877,-73.936443,0,1,0.03,29.98,58.71666667,9.416666667
649,68,1,40.823877,-73.936443,0,0,0.03,29.98,58.71666667,9.416666667
158,72,1,40.823877,-73.936443,0,1,0.012,29.992,65.32,4.4
3,76,1,40.823877,-73.936443,0,0,0.012,29.992,65.32,4.4
1443,84,1,40.823877,-73.936443,0,0,0.012,29.992,65.32,4.4
637,88,1,40.823877,-73.936443,0,0,0.012,29.992,65.32,4.4
1381,92,1,40.823877,-73.936443,0,0,0.012,29.992,65.32,4.4
264,96,1,40.823877,-73.936443,0,0,0.003333333,29.96166667,60.08333333,0
28,100,1,40.823877,-73.936443,0,0,0.003333333,29.96166667,60.08333333,0
209,104,1,40.823877,-73.936443,0,0,0.003333333,29.96166667,60.08333333,0
1723,108,1,40.823877,-73.936443,0,1,0.003333333,29.96166667,60.08333333,0
985,112,1,40.823877,-73.936443,0,1,0.003333333,29.96166667,60.08333333,0
671,116,1,40.823877,-73.936443,0,0,0.003333333,29.96166667,60.08333333,0
282,120,0,40.823877,-73.936443,0,0,0,29.95666667,63.7,1.55
41,124,0,40.823877,-73.936443,0,0,0,29.95666667,63.7,1.55
94,128,0,40.823877,-73.936443,0,0,0,29.95666667,63.7,1.55
761,132,0,40.823877,-73.936443,0,0,0,29.95666667,63.7,1.55
743,136,0,40.823877,-73.936443,0,0,0,29.95666667,63.7,1.55
695,140,0,40.823877,-73.936443,0,0,0,29.95666667,63.7,1.55
292,144,0,40.823877,-73.936443,0,0,0,30.124,56,4.86
70,148,0,40.823877,-73.936443,0,0,0,30.124,56,4.86
539,156,0,40.823877,-73.936443,0,0,0,30.124,56,4.86
445,160,0,40.823877,-73.936443,0,0,0,30.124,56,4.86
314,164,0,40.823877,-73.936443,0,0,0,30.124,56,4.86
158,0,1,40.823877,-73.936443,0,0,0,30.00833333,60.16666667,7.316666667
29,4,1,40.823877,-73.936443,0,0,0,30.00833333,60.16666667,7.316666667
304,8,1,40.823877,-73.936443,0,0,0,30.00833333,60.16666667,7.316666667
1778,12,1,40.823877,-73.936443,0,0,0,30.00833333,60.16666667,7.316666667
884,16,1,40.823877,-73.936443,0,0,0,30.00833333,60.16666667,7.316666667
572,20,1,40.823877,-73.936443,0,0,0,30.00833333,60.16666667,7.316666667
182,24,1,40.823877,-73.936443,0,0,0,29.78333333,73.35,5.2
25,28,1,40.823877,-73.936443,0,0,0,29.78333333,73.35,5.2
555,32,1,40.823877,-73.936443,0,0,0,29.78333333,73.35,5.2
1571,36,1,40.823877,-73.936443,0,0,0,29.78333333,73.35,5.2
913,40,1,40.823877,-73.936443,0,0,0,29.78333333,73.35,5.2
640,44,1,40.823877,-73.936443,0,0,0,29.78333333,73.35,5.2
144,48,1,40.823877,-73.936443,0,0,0,29.89833333,73.15,5.2
34,52,1,40.823877,-73.936443,0,0,0,29.89833333,73.15,5.2
868,56,1,40.823877,-73.936443,0,0,0,29.89833333,73.15,5.2
1279,60,1,40.823877,-73.936443,0,0,0,29.89833333,73.15,5.2
913,64,1,40.823877,-73.936443,0,0,0,29.89833333,73.15,5.2
656,68,1,40.823877,-73.936443,0,0,0,29.89833333,73.15,5.2
253,72,1,40.823877,-73.936443,0,0,0,29.906,69.28,7.62
34,76,1,40.823877,-73.936443,0,0,0,29.906,69.28,7.62
2082,84,1,40.823877,-73.936443,1,0,0,29.906,69.28,7.62
907,88,1,40.823877,-73.936443,1,0,0,29.906,69.28,7.62
738,92,1,40.823877,-73.936443,1,0,0,29.906,69.28,7.62
223,96,1,40.823877,-73.936443,0,0,0,29.94,73.26,4.16
25,100,1,40.823877,-73.936443,0,0,0,29.94,73.26,4.16
1953,108,1,40.823877,-73.936443,1,0,0,29.94,73.26,4.16
946,112,1,40.823877,-73.936443,0,0,0,29.94,73.26,4.16
614,116,1,40.823877,-73.936443,0,0,0,29.94,73.26,4.16
264,120,0,40.823877,-73.936443,0,0,0,30.01666667,74.03333333,3.066666667
38,124,0,40.823877,-73.936443,0,0,0,30.01666667,74.03333333,3.066666667
47,128,0,40.823877,-73.936443,0,0,0,30.01666667,74.03333333,3.066666667
686,132,0,40.823877,-73.936443,0,0,0,30.01666667,74.03333333,3.066666667
565,136,0,40.823877,-73.936443,0,0,0,30.01666667,74.03333333,3.066666667
452,140,0,40.823877,-73.936443,0,0,0,30.01666667,74.03333333,3.066666667
252,144,0,40.823877,-73.936443,0,0,0,30.07333333,74.53333333,6.166666667
36,148,0,40.823877,-73.936443,0,0,0,30.07333333,74.53333333,6.166666667
82,152,0,40.823877,-73.936443,1,0,0,30.07333333,74.53333333,6.166666667
432,156,0,40.823877,-73.936443,0,0,0,30.07333333,74.53333333,6.166666667
471,160,0,40.823877,-73.936443,0,0,0,30.07333333,74.53333333,6.166666667
339,164,0,40.823877,-73.936443,0,0,0,30.07333333,74.53333333,6.166666667
184,0,1,40.823877,-73.936443,0,0,0,30.07,78.35,4.616666667
46,4,1,40.823877,-73.936443,0,0,0,30.07,78.35,4.616666667
58,8,1,40.823877,-73.936443,0,0,0,30.07,78.35,4.616666667
487,12,1,40.823877,-73.936443,0,0,0,30.07,78.35,4.616666667
528,16,1,40.823877,-73.936443,0,0,0,30.07,78.35,4.616666667
353,20,1,40.823877,-73.936443,0,0,0,30.07,78.35,4.616666667
173,24,1,40.823877,-73.936443,0,0,0,30.16166667,78.31666667,6.55
41,28,1,40.823877,-73.936443,0,0,0,30.16166667,78.31666667,6.55
824,32,1,40.823877,-73.936443,0,0,0,30.16166667,78.31666667,6.55
1154,36,1,40.823877,-73.936443,0,0,0,30.16166667,78.31666667,6.55
875,40,1,40.823877,-73.936443,0,0,0,30.16166667,78.31666667,6.55
652,44,1,40.823877,-73.936443,0,0,0,30.16166667,78.31666667,6.55
903,144,0,40.747029,-73.94537,0,0,0,30.266,57.2,3.92
213,148,0,40.747029,-73.94537,0,0,0,30.266,57.2,3.92
281,152,0,40.747029,-73.94537,0,0,0,30.266,57.2,3.92
656,156,0,40.747029,-73.94537,0,0,0,30.266,57.2,3.92
447,164,0,40.747029,-73.94537,0,0,0,30.266,57.2,3.92
2795,0,1,40.747029,-73.94537,0,0,0,30.235,55.35,5.966666667
195,4,1,40.747029,-73.94537,0,0,0,30.235,55.35,5.966666667
841,8,1,40.747029,-73.94537,0,0,0,30.235,55.35,5.966666667
1609,12,1,40.747029,-73.94537,0,0,0,30.235,55.35,5.966666667
1658,16,1,40.747029,-73.94537,0,0,0,30.235,55.35,5.966666667
3529,20,1,40.747029,-73.94537,0,0,0,30.235,55.35,5.966666667
924,24,1,40.747029,-73.94537,0,0,0,30.06166667,61.81666667,6.15
269,28,1,40.747029,-73.94537,0,0,0,30.06166667,61.81666667,6.15
248,32,1,40.747029,-73.94537,0,0,0,30.06166667,61.81666667,6.15
2317,36,1,40.747029,-73.94537,0,0,0,30.06166667,61.81666667,6.15
1688,40,1,40.747029,-73.94537,0,0,0,30.06166667,61.81666667,6.15
3967,44,1,40.747029,-73.94537,0,0,0,30.06166667,61.81666667,6.15
1039,48,1,40.747029,-73.94537,0,0,0.018333333,29.965,54.65,4.816666667
208,52,1,40.747029,-73.94537,0,0,0.018333333,29.965,54.65,4.816666667
401,56,1,40.747029,-73.94537,0,1,0.018333333,29.965,54.65,4.816666667
2221,60,1,40.747029,-73.94537,0,1,0.018333333,29.965,54.65,4.816666667
1641,64,1,40.747029,-73.94537,0,0,0.018333333,29.965,54.65,4.816666667
3931,68,1,40.747029,-73.94537,0,0,0.018333333,29.965,54.65,4.816666667
1041,72,1,40.747029,-73.94537,0,0,0,29.95666667,55.31666667,7.7
219,76,1,40.747029,-73.94537,0,0,0,29.95666667,55.31666667,7.7
198,80,1,40.747029,-73.94537,0,0,0,29.95666667,55.31666667,7.7
2620,84,1,40.747029,-73.94537,0,0,0,29.95666667,55.31666667,7.7
1932,88,1,40.747029,-73.94537,0,0,0,29.95666667,55.31666667,7.7
3649,92,1,40.747029,-73.94537,0,0,0,29.95666667,55.31666667,7.7
1214,96,1,40.747029,-73.94537,0,0,0,29.93,60.33333333,5.583333333
273,100,1,40.747029,-73.94537,0,0,0,29.93,60.33333333,5.583333333
700,104,1,40.747029,-73.94537,0,0,0,29.93,60.33333333,5.583333333
1860,108,1,40.747029,-73.94537,0,0,0,29.93,60.33333333,5.583333333
1953,112,1,40.747029,-73.94537,0,0,0,29.93,60.33333333,5.583333333
3496,116,1,40.747029,-73.94537,0,0,0,29.93,60.33333333,5.583333333
1080,120,0,40.747029,-73.94537,0,0,0,29.84166667,61.66666667,4.816666667
390,124,0,40.747029,-73.94537,0,0,0,29.84166667,61.66666667,4.816666667
65,128,0,40.747029,-73.94537,0,0,0,29.84166667,61.66666667,4.816666667
1313,132,0,40.747029,-73.94537,0,0,0,29.84166667,61.66666667,4.816666667
1492,136,0,40.747029,-73.94537,0,0,0,29.84166667,61.66666667,4.816666667
2061,140,0,40.747029,-73.94537,0,0,0,29.84166667,61.66666667,4.816666667
1026,144,0,40.747029,-73.94537,0,0,0,29.882,63.62,6.46
305,148,0,40.747029,-73.94537,0,0,0,29.882,63.62,6.46
1036,156,0,40.747029,-73.94537,0,0,0,29.882,63.62,6.46
1316,160,0,40.747029,-73.94537,0,0,0,29.882,63.62,6.46
1147,164,0,40.747029,-73.94537,0,0,0,29.882,63.62,6.46
672,0,1,40.747029,-73.94537,0,0,0,29.946,61.36,6.02
206,4,1,40.747029,-73.94537,0,0,0,29.946,61.36,6.02
112,8,1,40.747029,-73.94537,0,0,0,29.946,61.36,6.02
571,16,1,40.747029,-73.94537,0,0,0,29.946,61.36,6.02
588,20,1,40.747029,-73.94537,0,0,0,29.946,61.36,6.02
7433,24,1,40.747029,-73.94537,0,0,0,29.96833333,62.31666667,5.583333333
212,28,1,40.747029,-73.94537,0,0,0,29.96833333,62.31666667,5.583333333
352,32,1,40.747029,-73.94537,0,0,0,29.96833333,62.31666667,5.583333333
2211,36,1,40.747029,-73.94537,0,0,0,29.96833333,62.31666667,5.583333333
1738,40,1,40.747029,-73.94537,0,0,0,29.96833333,62.31666667,5.583333333
3709,44,1,40.747029,-73.94537,0,0,0,29.96833333,62.31666667,5.583333333
1011,48,1,40.747029,-73.94537,0,0,0,30.06666667,59.65,5
289,52,1,40.747029,-73.94537,0,0,0,30.06666667,59.65,5
245,56,1,40.747029,-73.94537,0,0,0,30.06666667,59.65,5
2403,60,1,40.747029,-73.94537,0,0,0,30.06666667,59.65,5
1713,64,1,40.747029,-73.94537,0,0,0,30.06666667,59.65,5
3743,68,1,40.747029,-73.94537,0,0,0,30.06666667,59.65,5
1068,72,1,40.747029,-73.94537,0,0,0,30.05,60.51666667,5
271,76,1,40.747029,-73.94537,0,0,0,30.05,60.51666667,5
501,80,1,40.747029,-73.94537,0,0,0,30.05,60.51666667,5
2119,84,1,40.747029,-73.94537,0,0,0,30.05,60.51666667,5
1732,88,1,40.747029,-73.94537,0,0,0,30.05,60.51666667,5
3798,92,1,40.747029,-73.94537,0,0,0,30.05,60.51666667,5
1126,96,1,40.747029,-73.94537,0,0,0,29.944,58.78,2.54
1188,104,1,40.747029,-73.94537,0,0,0,29.944,58.78,2.54
1614,108,1,40.747029,-73.94537,0,0,0,29.944,58.78,2.54
1857,112,1,40.747029,-73.94537,0,0,0,29.944,58.78,2.54
3395,116,1,40.747029,-73.94537,0,0,0,29.944,58.78,2.54
1097,120,0,40.747029,-73.94537,0,0,0,29.84166667,59.96666667,4.616666667
416,124,0,40.747029,-73.94537,0,0,0,29.84166667,59.96666667,4.616666667
75,128,0,40.747029,-73.94537,0,0,0,29.84166667,59.96666667,4.616666667
1220,132,0,40.747029,-73.94537,0,0,0,29.84166667,59.96666667,4.616666667
1493,136,0,40.747029,-73.94537,0,0,0,29.84166667,59.96666667,4.616666667
1631,140,0,40.747029,-73.94537,0,0,0,29.84166667,59.96666667,4.616666667
952,144,0,40.747029,-73.94537,0,0,0.014,29.656,62.02,4.38
359,148,0,40.747029,-73.94537,0,1,0.014,29.656,62.02,4.38
950,156,0,40.747029,-73.94537,0,0,0.014,29.656,62.02,4.38
963,160,0,40.747029,-73.94537,0,0,0.014,29.656,62.02,4.38
1187,164,0,40.747029,-73.94537,0,0,0.014,29.656,62.02,4.38
812,0,1,40.747029,-73.94537,0,0,0.003333333,29.715,58.28333333,9.233333333
237,4,1,40.747029,-73.94537,0,0,0.003333333,29.715,58.28333333,9.233333333
916,8,1,40.747029,-73.94537,0,1,0.003333333,29.715,58.28333333,9.233333333
1637,12,1,40.747029,-73.94537,0,0,0.003333333,29.715,58.28333333,9.233333333
1761,16,1,40.747029,-73.94537,0,0,0.003333333,29.715,58.28333333,9.233333333
3467,20,1,40.747029,-73.94537,0,0,0.003333333,29.715,58.28333333,9.233333333
876,24,1,40.747029,-73.94537,0,1,0.105,29.93,55.45,13.26666667
83,28,1,40.747029,-73.94537,0,1,0.105,29.93,55.45,13.26666667
477,32,1,40.747029,-73.94537,0,1,0.105,29.93,55.45,13.26666667
2027,36,1,40.747029,-73.94537,0,0,0.105,29.93,55.45,13.26666667
1654,40,1,40.747029,-73.94537,0,0,0.105,29.93,55.45,13.26666667
3643,44,1,40.747029,-73.94537,0,0,0.105,29.93,55.45,13.26666667
1008,48,1,40.747029,-73.94537,0,1,0.036,29.974,59.02,10.14
214,52,1,40.747029,-73.94537,0,0,0.036,29.974,59.02,10.14
2618,60,1,40.747029,-73.94537,0,0,0.036,29.974,59.02,10.14
1771,64,1,40.747029,-73.94537,0,1,0.036,29.974,59.02,10.14
3486,68,1,40.747029,-73.94537,0,0,0.036,29.974,59.02,10.14
1005,72,1,40.747029,-73.94537,0,1,0.012,29.992,65.32,4.4
234,76,1,40.747029,-73.94537,0,0,0.012,29.992,65.32,4.4
2188,84,1,40.747029,-73.94537,0,0,0.012,29.992,65.32,4.4
943,88,1,40.747029,-73.94537,0,0,0.012,29.992,65.32,4.4
3496,92,1,40.747029,-73.94537,0,0,0.012,29.992,65.32,4.4
702,96,1,40.747029,-73.94537,0,0,0.003333333,29.96166667,60.08333333,0
2331,100,1,40.747029,-73.94537,0,0,0.003333333,29.96166667,60.08333333,0
438,104,1,40.747029,-73.94537,0,0,0.003333333,29.96166667,60.08333333,0
2076,108,1,40.747029,-73.94537,0,1,0.003333333,29.96166667,60.08333333,0
1740,112,1,40.747029,-73.94537,0,1,0.003333333,29.96166667,60.08333333,0
3259,116,1,40.747029,-73.94537,0,0,0.003333333,29.96166667,60.08333333,0
