ENTRIESn_hourly,hour,day_week,weekday,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
24,4,4,1,40.631412,-73.995473,0,0,0.003333333,29.96166667,60.08333333,0
192,8,4,1,40.631412,-73.995473,0,0,0.003333333,29.96166667,60.08333333,0
781,12,4,1,40.631412,-73.995473,0,1,0.003333333,29.96166667,60.08333333,0
198,16,4,1,40.631412,-73.995473,0,1,0.003333333,29.96166667,60.08333333,0
853,20,4,1,40.631412,-73.995473,0,0,0.003333333,29.96166667,60.08333333,0
107,0,5,0,40.631412,-73.995473,0,0,0,29.956,64.02,1.86
6,4,5,0,40.631412,-73.995473,0,0,0,29.956,64.02,1.86
278,12,5,0,40.631412,-73.995473,0,0,0,29.956,64.02,1.86
165,16,5,0,40.631412,-73.995473,0,0,0,29.956,64.02,1.86
120,20,5,0,40.631412,-73.995473,0,0,0,29.956,64.02,1.86
62,0,6,0,40.631412,-73.995473,0,0,0,30.124,56,4.86
25,4,6,0,40.631412,-73.995473,0,0,0,30.124,56,4.86
252,12,6,0,40.631412,-73.995473,0,0,0,30.124,56,4.86
243,16,6,0,40.631412,-73.995473,0,0,0,30.124,56,4.86
186,20,6,0,40.631412,-73.995473,0,0,0,30.124,56,4.86
106,0,0,1,40.631412,-73.995473,0,0,0,30.00833333,60.16666667,7.316666667
36,4,0,1,40.631412,-73.995473,0,0,0,30.00833333,60.16666667,7.316666667
264,8,0,1,40.631412,-73.995473,0,0,0,30.00833333,60.16666667,7.316666667
678,12,0,1,40.631412,-73.995473,0,0,0,30.00833333,60.16666667,7.316666667
416,16,0,1,40.631412,-73.995473,0,0,0,30.00833333,60.16666667,7.316666667
536,20,0,1,40.631412,-73.995473,0,0,0,30.00833333,60.16666667,7.316666667
152,0,1,1,40.631412,-73.995473,0,0,0,29.78333333,73.35,5.2
9,4,1,1,40.631412,-73.995473,0,0,0,29.78333333,73.35,5.2
321,8,1,1,40.631412,-73.995473,0,0,0,29.78333333,73.35,5.2
679,12,1,1,40.631412,-73.995473,0,0,0,29.78333333,73.35,5.2
247,16,1,1,40.631412,-73.995473,0,0,0,29.78333333,73.35,5.2
526,20,1,1,40.631412,-73.995473,0,0,0,29.78333333,73.35,5.2
124,0,2,1,40.631412,-73.995473,0,0,0,29.892,73.78,5.54
9,4,2,1,40.631412,-73.995473,0,0,0,29.892,73.78,5.54
1026,12,2,1,40.631412,-73.995473,0,0,0,29.892,73.78,5.54
387,16,2,1,40.631412,-73.995473,0,0,0,29.892,73.78,5.54
520,20,2,1,40.631412,-73.995473,0,0,0,29.892,73.78,5.54
154,0,3,1,40.631412,-73.995473,0,0,0,29.91333333,69.25,7.5
23,4,3,1,40.631412,-73.995473,0,0,0,29.91333333,69.25,7.5
385,8,3,1,40.631412,-73.995473,1,0,0,29.91333333,69.25,7.5
612,12,3,1,40.631412,-73.995473,1,0,0,29.91333333,69.25,7.5
451,16,3,1,40.631412,-73.995473,1,0,0,29.91333333,69.25,7.5
557,20,3,1,40.631412,-73.995473,1,0,0,29.91333333,69.25,7.5
180,0,4,1,40.631412,-73.995473,0,0,0,29.94,73.26,4.16
29,4,4,1,40.631412,-73.995473,0,0,0,29.94,73.26,4.16
914,12,4,1,40.631412,-73.995473,1,0,0,29.94,73.26,4.16
604,16,4,1,40.631412,-73.995473,0,0,0,29.94,73.26,4.16
462,20,4,1,40.631412,-73.995473,0,0,0,29.94,73.26,4.16
122,0,5,0,40.631412,-73.995473,0,0,0,30.012,74.24,3.68
21,4,5,0,40.631412,-73.995473,0,0,0,30.012,74.24,3.68
326,12,5,0,40.631412,-73.995473,0,0,0,30.012,74.24,3.68
199,16,5,0,40.631412,-73.995473,0,0,0,30.012,74.24,3.68
153,20,5,0,40.631412,-73.995473,0,0,0,30.012,74.24,3.68
93,0,6,0,40.631412,-73.995473,0,0,0,30.07333333,74.53333333,6.166666667
25,4,6,0,40.631412,-73.995473,0,0,0,30.07333333,74.53333333,6.166666667
63,8,6,0,40.631412,-73.995473,1,0,0,30.07333333,74.53333333,6.166666667
286,12,6,0,40.631412,-73.995473,0,0,0,30.07333333,74.53333333,6.166666667
319,16,6,0,40.631412,-73.995473,0,0,0,30.07333333,74.53333333,6.166666667
240,20,6,0,40.631412,-73.995473,0,0,0,30.07333333,74.53333333,6.166666667
114,0,0,1,40.631412,-73.995473,0,0,0,30.07,78.35,4.616666667
30,4,0,1,40.631412,-73.995473,0,0,0,30.07,78.35,4.616666667
103,8,0,1,40.631412,-73.995473,0,0,0,30.07,78.35,4.616666667
333,12,0,1,40.631412,-73.995473,0,0,0,30.07,78.35,4.616666667
358,16,0,1,40.631412,-73.995473,0,0,0,30.07,78.35,4.616666667
334,20,0,1,40.631412,-73.995473,0,0,0,30.07,78.35,4.616666667
152,0,1,1,40.631412,-73.995473,0,0,0,30.156,78.36,6.24
27,4,1,1,40.631412,-73.995473,0,0,0,30.156,78.36,6.24
1071,12,1,1,40.631412,-73.995473,0,0,0,30.156,78.36,6.24
480,16,1,1,40.631412,-73.995473,0,0,0,30.156,78.36,6.24
519,20,1,1,40.631412,-73.995473,0,0,0,30.156,78.36,6.24
3573,0,6,0,40.730901,-73.981719,0,0,0,30.258,57.64,3.92
1870,4,6,0,40.730901,-73.981719,0,0,0,30.258,57.64,3.92
2551,12,6,0,40.730901,-73.981719,0,0,0,30.258,57.64,3.92
3362,16,6,0,40.730901,-73.981719,0,0,0,30.258,57.64,3.92
3378,20,6,0,40.730901,-73.981719,0,0,0,30.258,57.64,3.92
2319,0,0,1,40.730901,-73.981719,0,0,0,30.235,55.35,5.966666667
490,4,0,1,40.730901,-73.981719,0,0,0,30.235,55.35,5.966666667
672,8,0,1,40.730901,-73.981719,0,0,0,30.235,55.35,5.966666667
4732,12,0,1,40.730901,-73.981719,0,0,0,30.235,55.35,5.966666667
2734,16,0,1,40.730901,-73.981719,0,0,0,30.235,55.35,5.966666667
5833,20,0,1,40.730901,-73.981719,0,0,0,30.235,55.35,5.966666667
5301,0,1,1,40.730901,-73.981719,0,0,0,30.06166667,61.81666667,6.15
584,4,1,1,40.730901,-73.981719,0,0,0,30.06166667,61.81666667,6.15
1323,8,1,1,40.730901,-73.981719,0,0,0,30.06166667,61.81666667,6.15
4918,12,1,1,40.730901,-73.981719,0,0,0,30.06166667,61.81666667,6.15
4161,16,1,1,40.730901,-73.981719,0,0,0,30.06166667,61.81666667,6.15
6367,20,1,1,40.730901,-73.981719,0,0,0,30.06166667,61.81666667,6.15
3323,0,2,1,40.730901,-73.981719,0,0,0.018333333,29.965,54.65,4.816666667
640,4,2,1,40.730901,-73.981719,0,0,0.018333333,29.965,54.65,4.816666667
863,8,2,1,40.730901,-73.981719,0,1,0.018333333,29.965,54.65,4.816666667
6626,12,2,1,40.730901,-73.981719,0,1,0.018333333,29.965,54.65,4.816666667
4909,16,2,1,40.730901,-73.981719,0,0,0.018333333,29.965,54.65,4.816666667
6219,20,2,1,40.730901,-73.981719,0,0,0.018333333,29.965,54.65,4.816666667
3065,0,3,1,40.730901,-73.981719,0,0,0,29.95666667,55.31666667,7.7
639,4,3,1,40.730901,-73.981719,0,0,0,29.95666667,55.31666667,7.7
363,8,3,1,40.730901,-73.981719,0,0,0,29.95666667,55.31666667,7.7
6083,12,3,1,40.730901,-73.981719,0,0,0,29.95666667,55.31666667,7.7
4361,16,3,1,40.730901,-73.981719,0,0,0,29.95666667,55.31666667,7.7
6449,20,3,1,40.730901,-73.981719,0,0,0,29.95666667,55.31666667,7.7
3858,0,4,1,40.730901,-73.981719,0,0,0,29.93,60.33333333,5.583333333
1222,4,4,1,40.730901,-73.981719,0,0,0,29.93,60.33333333,5.583333333
733,8,4,1,40.730901,-73.981719,0,0,0,29.93,60.33333333,5.583333333
5537,12,4,1,40.730901,-73.981719,0,0,0,29.93,60.33333333,5.583333333
4591,16,4,1,40.730901,-73.981719,0,0,0,29.93,60.33333333,5.583333333
6018,20,4,1,40.730901,-73.981719,0,0,0,29.93,60.33333333,5.583333333
4150,0,5,0,40.730901,-73.981719,0,0,0,29.84166667,61.66666667,4.816666667
1722,4,5,0,40.730901,-73.981719,0,0,0,29.84166667,61.66666667,4.816666667
0,8,5,0,40.730901,-73.981719,0,0,0,29.84166667,61.66666667,4.816666667
2790,12,5,0,40.730901,-73.981719,0,0,0,29.84166667,61.66666667,4.816666667
3559,16,5,0,40.730901,-73.981719,0,0,0,29.84166667,61.66666667,4.816666667
4217,20,5,0,40.730901,-73.981719,0,0,0,29.84166667,61.66666667,4.816666667
3512,0,6,0,40.730901,-73.981719,0,0,0,29.885,62.85,6.15
1680,4,6,0,40.730901,-73.981719,0,0,0,29.885,62.85,6.15
204,8,6,0,40.730901,-73.981719,0,0,0,29.885,62.85,6.15
2125,12,6,0,40.730901,-73.981719,0,0,0,29.885,62.85,6.15
3022,16,6,0,40.730901,-73.981719,0,0,0,29.885,62.85,6.15
2978,20,6,0,40.730901,-73.981719,0,0,0,29.885,62.85,6.15
2282,0,0,1,40.730901,-73.981719,0,0,0,29.945,62.28333333,6.366666667
471,4,0,1,40.730901,-73.981719,0,0,0,29.945,62.28333333,6.366666667
1078,8,0,1,40.730901,-73.981719,0,0,0,29.945,62.28333333,6.366666667
4739,12,0,1,40.730901,-73.981719,0,0,0,29.945,62.28333333,6.366666667
3340,16,0,1,40.730901,-73.981719,0,0,0,29.945,62.28333333,6.366666667
5093,20,0,1,40.730901,-73.981719,0,0,0,29.945,62.28333333,6.366666667
4948,0,1,1,40.730901,-73.981719,0,0,0,29.96833333,62.31666667,5.583333333
586,4,1,1,40.730901,-73.981719,0,0,0,29.96833333,62.31666667,5.583333333
728,8,1,1,40.730901,-73.981719,0,0,0,29.96833333,62.31666667,5.583333333
5427,12,1,1,40.730901,-73.981719,0,0,0,29.96833333,62.31666667,5.583333333
4322,16,1,1,40.730901,-73.981719,0,0,0,29.96833333,62.31666667,5.583333333
6359,20,1,1,40.730901,-73.981719,0,0,0,29.96833333,62.31666667,5.583333333
3089,0,2,1,40.730901,-73.981719,0,0,0,30.06666667,59.65,5
592,4,2,1,40.730901,-73.981719,0,0,0,30.06666667,59.65,5
716,8,2,1,40.730901,-73.981719,0,0,0,30.06666667,59.65,5
5471,12,2,1,40.730901,-73.981719,0,0,0,30.06666667,59.65,5
4437,16,2,1,40.730901,-73.981719,0,0,0,30.06666667,59.65,5
6351,20,2,1,40.730901,-73.981719,0,0,0,30.06666667,59.65,5
3459,0,3,1,40.730901,-73.981719,0,0,0,30.05,60.51666667,5
686,4,3,1,40.730901,-73.981719,0,0,0,30.05,60.51666667,5
197,8,3,1,40.730901,-73.981719,0,0,0,30.05,60.51666667,5
5974,12,3,1,40.730901,-73.981719,0,0,0,30.05,60.51666667,5
1533,16,3,1,40.730901,-73.981719,0,0,0,30.05,60.51666667,5
5128,20,3,1,40.730901,-73.981719,0,0,0,30.05,60.51666667,5
6459,0,4,1,40.730901,-73.981719,0,0,0,29.95166667,57.98333333,2.7
2415,4,4,1,40.730901,-73.981719,0,0,0,29.95166667,57.98333333,2.7
1159,8,4,1,40.730901,-73.981719,0,0,0,29.95166667,57.98333333,2.7
4966,12,4,1,40.730901,-73.981719,0,0,0,29.95166667,57.98333333,2.7
4623,16,4,1,40.730901,-73.981719,0,0,0,29.95166667,57.98333333,2.7
6244,20,4,1,40.730901,-73.981719,0,0,0,29.95166667,57.98333333,2.7
4332,0,5,0,40.730901,-73.981719,0,0,0,29.84166667,59.96666667,4.616666667
1850,4,5,0,40.730901,-73.981719,0,0,0,29.84166667,59.96666667,4.616666667
437,8,5,0,40.730901,-73.981719,0,0,0,29.84166667,59.96666667,4.616666667
2520,12,5,0,40.730901,-73.981719,0,0,0,29.84166667,59.96666667,4.616666667
3860,16,5,0,40.730901,-73.981719,0,0,0,29.84166667,59.96666667,4.616666667
4208,20,5,0,40.730901,-73.981719,0,0,0,29.84166667,59.96666667,4.616666667
3683,0,6,0,40.730901,-73.981719,0,0,0.021666667,29.65666667,61.51666667,3.65
1826,4,6,0,40.730901,-73.981719,0,1,0.021666667,29.65666667,61.51666667,3.65
254,8,6,0,40.730901,-73.981719,0,1,0.021666667,29.65666667,61.51666667,3.65
1944,12,6,0,40.730901,-73.981719,0,0,0.021666667,29.65666667,61.51666667,3.65
3153,16,6,0,40.730901,-73.981719,0,0,0.021666667,29.65666667,61.51666667,3.65
3463,20,6,0,40.730901,-73.981719,0,0,0.021666667,29.65666667,61.51666667,3.65
2541,0,0,1,40.730901,-73.981719,0,0,0.003333333,29.715,58.28333333,9.233333333
592,4,0,1,40.730901,-73.981719,0,0,0.003333333,29.715,58.28333333,9.233333333
753,8,0,1,40.730901,-73.981719,0,1,0.003333333,29.715,58.28333333,9.233333333
6047,12,0,1,40.730901,-73.981719,0,0,0.003333333,29.715,58.28333333,9.233333333
4615,16,0,1,40.730901,-73.981719,0,0,0.003333333,29.715,58.28333333,9.233333333
6377,20,0,1,40.730901,-73.981719,0,0,0.003333333,29.715,58.28333333,9.233333333
3044,0,1,1,40.730901,-73.981719,0,1,0.105,29.93,55.45,13.26666667
688,4,1,1,40.730901,-73.981719,0,1,0.105,29.93,55.45,13.26666667
1712,8,1,1,40.730901,-73.981719,0,1,0.105,29.93,55.45,13.26666667
5310,12,1,1,40.730901,-73.981719,0,0,0.105,29.93,55.45,13.26666667
4446,16,1,1,40.730901,-73.981719,0,0,0.105,29.93,55.45,13.26666667
6497,20,1,1,40.730901,-73.981719,0,0,0.105,29.93,55.45,13.26666667
3501,0,2,1,40.730901,-73.981719,0,1,0.03,29.98,58.71666667,9.416666667
630,4,2,1,40.730901,-73.981719,0,0,0.03,29.98,58.71666667,9.416666667
429,8,2,1,40.730901,-73.981719,0,0,0.03,29.98,58.71666667,9.416666667
6652,12,2,1,40.730901,-73.981719,0,0,0.03,29.98,58.71666667,9.416666667
4964,16,2,1,40.730901,-73.981719,0,1,0.03,29.98,58.71666667,9.416666667
6428,20,2,1,40.730901,-73.981719,0,0,0.03,29.98,58.71666667,9.416666667
3155,0,3,1,40.730901,-73.981719,0,1,0.01,30,64.86666667,4.433333333
737,4,3,1,40.730901,-73.981719,0,0,0.01,30,64.86666667,4.433333333
383,8,3,1,40.730901,-73.981719,0,0,0.01,30,64.86666667,4.433333333
5224,12,3,1,40.730901,-73.981719,0,0,0.01,30,64.86666667,4.433333333
4515,16,3,1,40.730901,-73.981719,0,0,0.01,30,64.86666667,4.433333333
7288,20,3,1,40.730901,-73.981719,0,0,0.01,30,64.86666667,4.433333333
3854,0,4,1,40.730901,-73.981719,0,0,0.003333333,29.96166667,60.08333333,0
1166,4,4,1,40.730901,-73.981719,0,0,0.003333333,29.96166667,60.08333333,0
389,8,4,1,40.730901,-73.981719,0,0,0.003333333,29.96166667,60.08333333,0
5858,12,4,1,40.730901,-73.981719,0,1,0.003333333,29.96166667,60.08333333,0
5109,16,4,1,40.730901,-73.981719,0,1,0.003333333,29.96166667,60.08333333,0
6127,20,4,1,40.730901,-73.981719,0,0,0.003333333,29.96166667,60.08333333,0
4384,0,5,0,40.730901,-73.981719,0,0,0,29.95666667,63.7,1.55
1910,4,5,0,40.730901,-73.981719,0,0,0,29.95666667,63.7,1.55
331,8,5,0,40.730901,-73.981719,0,0,0,29.95666667,63.7,1.55
2792,12,5,0,40.730901,-73.981719,0,0,0,29.95666667,63.7,1.55
4196,16,5,0,40.730901,-73.981719,0,0,0,29.95666667,63.7,1.55
5144,20,5,0,40.730901,-73.981719,0,0,0,29.95666667,63.7,1.55
3734,0,6,0,40.730901,-73.981719,0,0,0,30.13166667,56.16666667,4.816666667
1932,4,6,0,40.730901,-73.981719,0,0,0,30.13166667,56.16666667,4.816666667
257,8,6,0,40.730901,-73.981719,0,0,0,30.13166667,56.16666667,4.816666667
2084,12,6,0,40.730901,-73.981719,0,0,0,30.13166667,56.16666667,4.816666667
3386,16,6,0,40.730901,-73.981719,0,0,0,30.13166667,56.16666667,4.816666667
3479,20,6,0,40.730901,-73.981719,0,0,0,30.13166667,56.16666667,4.816666667
2434,0,0,1,40.730901,-73.981719,0,0,0,30.00833333,60.16666667,7.316666667
541,4,0,1,40.730901,-73.981719,0,0,0,30.00833333,60.16666667,7.316666667
1326,8,0,1,40.730901,-73.981719,0,0,0,30.00833333,60.16666667,7.316666667
4769,12,0,1,40.730901,-73.981719,0,0,0,30.00833333,60.16666667,7.316666667
4344,16,0,1,40.730901,-73.981719,0,0,0,30.00833333,60.16666667,7.316666667
6307,20,0,1,40.730901,-73.981719,0,0,0,30.00833333,60.16666667,7.316666667
2987,0,1,1,40.730901,-73.981719,0,0,0,29.78333333,73.35,5.2
702,4,1,1,40.730901,-73.981719,0,0,0,29.78333333,73.35,5.2
1216,8,1,1,40.730901,-73.981719,0,0,0,29.78333333,73.35,5.2
5223,12,1,1,40.730901,-73.981719,0,0,0,29.78333333,73.35,5.2
4356,16,1,1,40.730901,-73.981719,0,0,0,29.78333333,73.35,5.2
6618,20,1,1,40.730901,-73.981719,0,0,0,29.78333333,73.35,5.2
3556,0,2,1,40.730901,-73.981719,0,0,0,29.89833333,73.15,5.2
833,4,2,1,40.730901,-73.981719,0,0,0,29.89833333,73.15,5.2
438,8,2,1,40.730901,-73.981719,0,0,0,29.89833333,73.15,5.2
5861,12,2,1,40.730901,-73.981719,0,0,0,29.89833333,73.15,5.2
3789,16,2,1,40.730901,-73.981719,0,0,0,29.89833333,73.15,5.2
6351,20,2,1,40.730901,-73.981719,0,0,0,29.89833333,73.15,5.2
3601,0,3,1,40.730901,-73.981719,0,0,0,29.91333333,69.25,7.5
749,4,3,1,40.730901,-73.981719,0,0,0,29.91333333,69.25,7.5
1470,8,3,1,40.730901,-73.981719,1,0,0,29.91333333,69.25,7.5
5016,12,3,1,40.730901,-73.981719,1,0,0,29.91333333,69.25,7.5
4331,16,3,1,40.730901,-73.981719,1,0,0,29.91333333,69.25,7.5
6079,20,3,1,40.730901,-73.981719,1,0,0,29.91333333,69.25,7.5
3692,0,4,1,40.730901,-73.981719,0,0,0,29.94833333,72.9,4.433333333
1048,4,4,1,40.730901,-73.981719,0,0,0,29.94833333,72.9,4.433333333
723,8,4,1,40.730901,-73.981719,1,0,0,29.94833333,72.9,4.433333333
5082,12,4,1,40.730901,-73.981719,1,0,0,29.94833333,72.9,4.433333333
5195,16,4,1,40.730901,-73.981719,0,0,0,29.94833333,72.9,4.433333333
6227,20,4,1,40.730901,-73.981719,0,0,0,29.94833333,72.9,4.433333333
3835,0,5,0,40.730901,-73.981719,0,0,0,30.01666667,74.03333333,3.066666667
1453,4,5,0,40.730901,-73.981719,0,0,0,30.01666667,74.03333333,3.066666667
347,8,5,0,40.730901,-73.981719,0,0,0,30.01666667,74.03333333,3.066666667
2407,12,5,0,40.730901,-73.981719,0,0,0,30.01666667,74.03333333,3.066666667
3113,16,5,0,40.730901,-73.981719,0,0,0,30.01666667,74.03333333,3.066666667
3169,20,5,0,40.730901,-73.981719,0,0,0,30.01666667,74.03333333,3.066666667
2913,0,6,0,40.730901,-73.981719,0,0,0,30.07333333,74.53333333,6.166666667
1354,4,6,0,40.730901,-73.981719,0,0,0,30.07333333,74.53333333,6.166666667
172,8,6,0,40.730901,-73.981719,1,0,0,30.07333333,74.53333333,6.166666667
1910,12,6,0,40.730901,-73.981719,0,0,0,30.07333333,74.53333333,6.166666667
2728,16,6,0,40.730901,-73.981719,0,0,0,30.07333333,74.53333333,6.166666667
2908,20,6,0,40.730901,-73.981719,0,0,0,30.07333333,74.53333333,6.166666667
2372,0,0,1,40.730901,-73.981719,0,0,0,30.07,78.35,4.616666667
801,4,0,1,40.730901,-73.981719,0,0,0,30.07,78.35,4.616666667
272,8,0,1,40.730901,-73.981719,0,0,0,30.07,78.35,4.616666667
1489,12,0,1,40.730901,-73.981719,0,0,0,30.07,78.35,4.616666667
2865,16,0,1,40.730901,-73.981719,0,0,0,30.07,78.35,4.616666667
2945,20,0,1,40.730901,-73.981719,0,0,0,30.07,78.35,4.616666667
2331,0,1,1,40.730901,-73.981719,0,0,0,30.16166667,78.31666667,6.55
496,4,1,1,40.730901,-73.981719,0,0,0,30.16166667,78.31666667,6.55
726,8,1,1,40.730901,-73.981719,0,0,0,30.16166667,78.31666667,6.55
4941,12,1,1,40.730901,-73.981719,0,0,0,30.16166667,78.31666667,6.55
4170,16,1,1,40.730901,-73.981719,0,0,0,30.16166667,78.31666667,6.55
6221,20,1,1,40.730901,-73.981719,0,0,0,30.16166667,78.31666667,6.55
1351,0,6,0,40.71459,-73.944104,0,0,0,30.26333333,57.68333333,4.616666667
412,4,6,0,40.71459,-73.944104,0,0,0,30.26333333,57.68333333,4.616666667
49,8,6,0,40.71459,-73.944104,0,0,0,30.26333333,57.68333333,4.616666667
1491,12,6,0,40.71459,-73.944104,0,0,0,30.26333333,57.68333333,4.616666667
1817,16,6,0,40.71459,-73.944104,0,0,0,30.26333333,57.68333333,4.616666667
1249,20,6,0,40.71459,-73.944104,0,0,0,30.26333333,57.68333333,4.616666667
746,0,0,1,40.71459,-73.944104,0,0,0,30.235,55.35,5.966666667
130,4,0,1,40.71459,-73.944104,0,0,0,30.235,55.35,5.966666667
1255,8,0,1,40.71459,-73.944104,0,0,0,30.235,55.35,5.966666667
4420,12,0,1,40.71459,-73.944104,0,0,0,30.235,55.35,5.966666667
1645,16,0,1,40.71459,-73.944104,0,0,0,30.235,55.35,5.966666667
1684,20,0,1,40.71459,-73.944104,0,0,0,30.235,55.35,5.966666667
665,0,1,1,40.71459,-73.944104,0,0,0,30.06166667,61.81666667,6.15
96,4,1,1,40.71459,-73.944104,0,0,0,30.06166667,61.81666667,6.15
123,8,1,1,40.71459,-73.944104,0,0,0,30.06166667,61.81666667,6.15
3827,12,1,1,40.71459,-73.944104,0,0,0,30.06166667,61.81666667,6.15
1088,16,1,1,40.71459,-73.944104,0,0,0,30.06166667,61.81666667,6.15
1250,20,1,1,40.71459,-73.944104,0,0,0,30.06166667,61.81666667,6.15
3712,0,2,1,40.71459,-73.944104,0,0,0.018333333,29.965,54.65,4.816666667
111,4,2,1,40.71459,-73.944104,0,0,0.018333333,29.965,54.65,4.816666667
792,8,2,1,40.71459,-73.944104,0,1,0.018333333,29.965,54.65,4.816666667
5130,12,2,1,40.71459,-73.944104,0,1,0.018333333,29.965,54.65,4.816666667
1660,16,2,1,40.71459,-73.944104,0,0,0.018333333,29.965,54.65,4.816666667
1771,20,2,1,40.71459,-73.944104,0,0,0.018333333,29.965,54.65,4.816666667
735,0,3,1,40.71459,-73.944104,0,0,0,29.95666667,55.31666667,7.7
139,4,3,1,40.71459,-73.944104,0,0,0,29.95666667,55.31666667,7.7
934,8,3,1,40.71459,-73.944104,0,0,0,29.95666667,55.31666667,7.7
5077,12,3,1,40.71459,-73.944104,0,0,0,29.95666667,55.31666667,7.7
1705,16,3,1,40.71459,-73.944104,0,0,0,29.95666667,55.31666667,7.7
1864,20,3,1,40.71459,-73.944104,0,0,0,29.95666667,55.31666667,7.7
858,0,4,1,40.71459,-73.944104,0,0,0,29.93,60.33333333,5.583333333
159,4,4,1,40.71459,-73.944104,0,0,0,29.93,60.33333333,5.583333333
1266,8,4,1,40.71459,-73.944104,0,0,0,29.93,60.33333333,5.583333333
1821,12,4,1,40.71459,-73.944104,0,0,0,29.93,60.33333333,5.583333333
2382,16,4,1,40.71459,-73.944104,0,0,0,29.93,60.33333333,5.583333333
3836,20,4,1,40.71459,-73.944104,0,0,0,29.93,60.33333333,5.583333333
1076,0,5,0,40.71459,-73.944104,0,0,0,29.838,61.98,4.62
358,4,5,0,40.71459,-73.944104,0,0,0,29.838,61.98,4.62
2074,12,5,0,40.71459,-73.944104,0,0,0,29.838,61.98,4.62
2032,16,5,0,40.71459,-73.944104,0,0,0,29.838,61.98,4.62
1735,20,5,0,40.71459,-73.944104,0,0,0,29.838,61.98,4.62
1246,0,6,0,40.71459,-73.944104,0,0,0,29.882,63.62,6.46
388,4,6,0,40.71459,-73.944104,0,0,0,29.882,63.62,6.46
1516,12,6,0,40.71459,-73.944104,0,0,0,29.882,63.62,6.46
1724,16,6,0,40.71459,-73.944104,0,0,0,29.882,63.62,6.46
1227,20,6,0,40.71459,-73.944104,0,0,0,29.882,63.62,6.46
726,0,0,1,40.71459,-73.944104,0,0,0,29.945,62.28333333,6.366666667
134,4,0,1,40.71459,-73.944104,0,0,0,29.945,62.28333333,6.366666667
1210,8,0,1,40.71459,-73.944104,0,0,0,29.945,62.28333333,6.366666667
4441,12,0,1,40.71459,-73.944104,0,0,0,29.945,62.28333333,6.366666667
1586,16,0,1,40.71459,-73.944104,0,0,0,29.945,62.28333333,6.366666667
1801,20,0,1,40.71459,-73.944104,0,0,0,29.945,62.28333333,6.366666667
676,0,1,1,40.71459,-73.944104,0,0,0,29.96833333,62.31666667,5.583333333
104,4,1,1,40.71459,-73.944104,0,0,0,29.96833333,62.31666667,5.583333333
122,8,1,1,40.71459,-73.944104,0,0,0,29.96833333,62.31666667,5.583333333
5715,12,1,1,40.71459,-73.944104,0,0,0,29.96833333,62.31666667,5.583333333
1609,16,1,1,40.71459,-73.944104,0,0,0,29.96833333,62.31666667,5.583333333
1742,20,1,1,40.71459,-73.944104,0,0,0,29.96833333,62.31666667,5.583333333
672,0,2,1,40.71459,-73.944104,0,0,0,30.06666667,59.65,5
110,4,2,1,40.71459,-73.944104,0,0,0,30.06666667,59.65,5
60,8,2,1,40.71459,-73.944104,0,0,0,30.06666667,59.65,5
5796,12,2,1,40.71459,-73.944104,0,0,0,30.06666667,59.65,5
1645,16,2,1,40.71459,-73.944104,0,0,0,30.06666667,59.65,5
1748,20,2,1,40.71459,-73.944104,0,0,0,30.06666667,59.65,5
741,0,3,1,40.71459,-73.944104,0,0,0,30.044,60.6,4.38
143,4,3,1,40.71459,-73.944104,0,0,0,30.044,60.6,4.38
5842,12,3,1,40.71459,-73.944104,0,0,0,30.044,60.6,4.38
1706,16,3,1,40.71459,-73.944104,0,0,0,30.044,60.6,4.38
1903,20,3,1,40.71459,-73.944104,0,0,0,30.044,60.6,4.38
951,0,4,1,40.71459,-73.944104,0,0,0,29.95166667,57.98333333,2.7
211,4,4,1,40.71459,-73.944104,0,0,0,29.95166667,57.98333333,2.7
1184,8,4,1,40.71459,-73.944104,0,0,0,29.95166667,57.98333333,2.7
4485,12,4,1,40.71459,-73.944104,0,0,0,29.95166667,57.98333333,2.7
1735,16,4,1,40.71459,-73.944104,0,0,0,29.95166667,57.98333333,2.7
1950,20,4,1,40.71459,-73.944104,0,0,0,29.95166667,57.98333333,2.7
1238,0,5,0,40.71459,-73.944104,0,0,0,29.832,59.8,4.62
339,4,5,0,40.71459,-73.944104,0,0,0,29.832,59.8,4.62
1889,12,5,0,40.71459,-73.944104,0,0,0,29.832,59.8,4.62
2044,16,5,0,40.71459,-73.944104,0,0,0,29.832,59.8,4.62
2064,20,5,0,40.71459,-73.944104,0,0,0,29.832,59.8,4.62
1308,0,6,0,40.71459,-73.944104,0,0,0.021666667,29.65666667,61.51666667,3.65
150,4,6,0,40.71459,-73.944104,0,1,0.021666667,29.65666667,61.51666667,3.65
295,8,6,0,40.71459,-73.944104,0,1,0.021666667,29.65666667,61.51666667,3.65
1357,12,6,0,40.71459,-73.944104,0,0,0.021666667,29.65666667,61.51666667,3.65
1828,16,6,0,40.71459,-73.944104,0,0,0.021666667,29.65666667,61.51666667,3.65
1353,20,6,0,40.71459,-73.944104,0,0,0.021666667,29.65666667,61.51666667,3.65
645,0,0,1,40.71459,-73.944104,0,0,0.003333333,29.715,58.28333333,9.233333333
100,4,0,1,40.71459,-73.944104,0,0,0.003333333,29.715,58.28333333,9.233333333
1258,8,0,1,40.71459,-73.944104,0,1,0.003333333,29.715,58.28333333,9.233333333
