ENTRIESn_hourly,day_hour,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
1758,108,40.726202,-74.003627,0,0,0,29.95166667,57.98333333,2.7
2949,112,40.726202,-74.003627,0,0,0,29.95166667,57.98333333,2.7
5988,116,40.726202,-74.003627,0,0,0,29.95166667,57.98333333,2.7
1588,120,40.726202,-74.003627,0,0,0,29.84166667,59.96666667,4.616666667
331,124,40.726202,-74.003627,0,0,0,29.84166667,59.96666667,4.616666667
53,128,40.726202,-74.003627,0,0,0,29.84166667,59.96666667,4.616666667
499,132,40.726202,-74.003627,0,0,0,29.84166667,59.96666667,4.616666667
1175,136,40.726202,-74.003627,0,0,0,29.84166667,59.96666667,4.616666667
1913,140,40.726202,-74.003627,0,0,0,29.84166667,59.96666667,4.616666667
861,144,40.726202,-74.003627,0,0,0.021666667,29.65666667,61.51666667,3.65
243,148,40.726202,-74.003627,0,1,0.021666667,29.65666667,61.51666667,3.65
0,152,40.726202,-74.003627,0,1,0.021666667,29.65666667,61.51666667,3.65
405,156,40.726202,-74.003627,0,0,0.021666667,29.65666667,61.51666667,3.65
858,160,40.726202,-74.003627,0,0,0.021666667,29.65666667,61.51666667,3.65
1332,164,40.726202,-74.003627,0,0,0.021666667,29.65666667,61.51666667,3.65
599,0,40.726202,-74.003627,0,0,0.003333333,29.715,58.28333333,9.233333333
108,4,40.726202,-74.003627,0,0,0.003333333,29.715,58.28333333,9.233333333
161,8,40.726202,-74.003627,0,1,0.003333333,29.715,58.28333333,9.233333333
500,12,40.726202,-74.003627,0,0,0.003333333,29.715,58.28333333,9.233333333
875,16,40.726202,-74.003627,0,0,0.003333333,29.715,58.28333333,9.233333333
4072,20,40.726202,-74.003627,0,0,0.003333333,29.715,58.28333333,9.233333333
4679,24,40.726202,-74.003627,0,1,0.105,29.93,55.45,13.26666667
1590,28,40.726202,-74.003627,0,1,0.105,29.93,55.45,13.26666667
397,32,40.726202,-74.003627,0,1,0.105,29.93,55.45,13.26666667
1872,36,40.726202,-74.003627,0,0,0.105,29.93,55.45,13.26666667
2448,40,40.726202,-74.003627,0,0,0.105,29.93,55.45,13.26666667
6155,44,40.726202,-74.003627,0,0,0.105,29.93,55.45,13.26666667
1649,48,40.726202,-74.003627,0,1,0.03,29.98,58.71666667,9.416666667
148,52,40.726202,-74.003627,0,0,0.03,29.98,58.71666667,9.416666667
101,56,40.726202,-74.003627,0,0,0.03,29.98,58.71666667,9.416666667
1585,60,40.726202,-74.003627,0,0,0.03,29.98,58.71666667,9.416666667
2362,64,40.726202,-74.003627,0,1,0.03,29.98,58.71666667,9.416666667
7146,68,40.726202,-74.003627,0,0,0.03,29.98,58.71666667,9.416666667
1911,72,40.726202,-74.003627,0,1,0.01,30,64.86666667,4.433333333
153,76,40.726202,-74.003627,0,0,0.01,30,64.86666667,4.433333333
45,80,40.726202,-74.003627,0,0,0.01,30,64.86666667,4.433333333
1480,84,40.726202,-74.003627,0,0,0.01,30,64.86666667,4.433333333
3003,88,40.726202,-74.003627,0,0,0.01,30,64.86666667,4.433333333
6434,92,40.726202,-74.003627,0,0,0.01,30,64.86666667,4.433333333
1889,96,40.726202,-74.003627,0,0,0.003333333,29.96166667,60.08333333,0
224,100,40.726202,-74.003627,0,0,0.003333333,29.96166667,60.08333333,0
176,104,40.726202,-74.003627,0,0,0.003333333,29.96166667,60.08333333,0
1592,108,40.726202,-74.003627,0,1,0.003333333,29.96166667,60.08333333,0
3025,112,40.726202,-74.003627,0,1,0.003333333,29.96166667,60.08333333,0
5896,116,40.726202,-74.003627,0,0,0.003333333,29.96166667,60.08333333,0
1621,120,40.726202,-74.003627,0,0,0,29.95666667,63.7,1.55
375,124,40.726202,-74.003627,0,0,0,29.95666667,63.7,1.55
54,128,40.726202,-74.003627,0,0,0,29.95666667,63.7,1.55
529,132,40.726202,-74.003627,0,0,0,29.95666667,63.7,1.55
1571,136,40.726202,-74.003627,0,0,0,29.95666667,63.7,1.55
2598,140,40.726202,-74.003627,0,0,0,29.95666667,63.7,1.55
1122,144,40.726202,-74.003627,0,0,0,30.13166667,56.16666667,4.816666667
389,148,40.726202,-74.003627,0,0,0,30.13166667,56.16666667,4.816666667
0,152,40.726202,-74.003627,0,0,0,30.13166667,56.16666667,4.816666667
455,156,40.726202,-74.003627,0,0,0,30.13166667,56.16666667,4.816666667
1019,160,40.726202,-74.003627,0,0,0,30.13166667,56.16666667,4.816666667
1667,164,40.726202,-74.003627,0,0,0,30.13166667,56.16666667,4.816666667
708,0,40.726202,-74.003627,0,0,0,30.00833333,60.16666667,7.316666667
189,4,40.726202,-74.003627,0,0,0,30.00833333,60.16666667,7.316666667
201,8,40.726202,-74.003627,0,0,0,30.00833333,60.16666667,7.316666667
1572,12,40.726202,-74.003627,0,0,0,30.00833333,60.16666667,7.316666667
2514,16,40.726202,-74.003627,0,0,0,30.00833333,60.16666667,7.316666667
5843,20,40.726202,-74.003627,0,0,0,30.00833333,60.16666667,7.316666667
1450,24,40.726202,-74.003627,0,0,0,29.78333333,73.35,5.2
119,28,40.726202,-74.003627,0,0,0,29.78333333,73.35,5.2
183,32,40.726202,-74.003627,0,0,0,29.78333333,73.35,5.2
1596,36,40.726202,-74.003627,0,0,0,29.78333333,73.35,5.2
2131,40,40.726202,-74.003627,0,0,0,29.78333333,73.35,5.2
6704,44,40.726202,-74.003627,0,0,0,29.78333333,73.35,5.2
1620,48,40.726202,-74.003627,0,0,0,29.89833333,73.15,5.2
101,52,40.726202,-74.003627,0,0,0,29.89833333,73.15,5.2
306,56,40.726202,-74.003627,0,0,0,29.89833333,73.15,5.2
1644,60,40.726202,-74.003627,0,0,0,29.89833333,73.15,5.2
2777,64,40.726202,-74.003627,0,0,0,29.89833333,73.15,5.2
6293,68,40.726202,-74.003627,0,0,0,29.89833333,73.15,5.2
1799,72,40.726202,-74.003627,0,0,0,29.91333333,69.25,7.5
184,76,40.726202,-74.003627,0,0,0,29.91333333,69.25,7.5
1,80,40.726202,-74.003627,1,0,0,29.91333333,69.25,7.5
1840,84,40.726202,-74.003627,1,0,0,29.91333333,69.25,7.5
2731,88,40.726202,-74.003627,1,0,0,29.91333333,69.25,7.5
6215,92,40.726202,-74.003627,1,0,0,29.91333333,69.25,7.5
1794,96,40.726202,-74.003627,0,0,0,29.94833333,72.9,4.433333333
229,100,40.726202,-74.003627,0,0,0,29.94833333,72.9,4.433333333
44,104,40.726202,-74.003627,1,0,0,29.94833333,72.9,4.433333333
1655,108,40.726202,-74.003627,1,0,0,29.94833333,72.9,4.433333333
3688,112,40.726202,-74.003627,0,0,0,29.94833333,72.9,4.433333333
3884,116,40.726202,-74.003627,0,0,0,29.94833333,72.9,4.433333333
1896,120,40.726202,-74.003627,0,0,0,30.01666667,74.03333333,3.066666667
276,124,40.726202,-74.003627,0,0,0,30.01666667,74.03333333,3.066666667
11,128,40.726202,-74.003627,0,0,0,30.01666667,74.03333333,3.066666667
514,132,40.726202,-74.003627,0,0,0,30.01666667,74.03333333,3.066666667
1290,136,40.726202,-74.003627,0,0,0,30.01666667,74.03333333,3.066666667
2117,140,40.726202,-74.003627,0,0,0,30.01666667,74.03333333,3.066666667
1121,144,40.726202,-74.003627,0,0,0,30.07333333,74.53333333,6.166666667
274,148,40.726202,-74.003627,0,0,0,30.07333333,74.53333333,6.166666667
39,152,40.726202,-74.003627,1,0,0,30.07333333,74.53333333,6.166666667
424,156,40.726202,-74.003627,0,0,0,30.07333333,74.53333333,6.166666667
926,160,40.726202,-74.003627,0,0,0,30.07333333,74.53333333,6.166666667
1594,164,40.726202,-74.003627,0,0,0,30.07333333,74.53333333,6.166666667
762,0,40.726202,-74.003627,0,0,0,30.07,78.35,4.616666667
267,4,40.726202,-74.003627,0,0,0,30.07,78.35,4.616666667
68,8,40.726202,-74.003627,0,0,0,30.07,78.35,4.616666667
383,12,40.726202,-74.003627,0,0,0,30.07,78.35,4.616666667
868,16,40.726202,-74.003627,0,0,0,30.07,78.35,4.616666667
1774,20,40.726202,-74.003627,0,0,0,30.07,78.35,4.616666667
732,24,40.726202,-74.003627,0,0,0,30.16166667,78.31666667,6.55
114,28,40.726202,-74.003627,0,0,0,30.16166667,78.31666667,6.55
208,32,40.726202,-74.003627,0,0,0,30.16166667,78.31666667,6.55
1527,36,40.726202,-74.003627,0,0,0,30.16166667,78.31666667,6.55
2425,40,40.726202,-74.003627,0,0,0,30.16166667,78.31666667,6.55
5878,44,40.726202,-74.003627,0,0,0,30.16166667,78.31666667,6.55
614,144,40.683263,-73.965838,0,0,0,30.26333333,57.68333333,4.616666667
293,148,40.683263,-73.965838,0,0,0,30.26333333,57.68333333,4.616666667
39,152,40.683263,-73.965838,0,0,0,30.26333333,57.68333333,4.616666667
850,156,40.683263,-73.965838,0,0,0,30.26333333,57.68333333,4.616666667
927,160,40.683263,-73.965838,0,0,0,30.26333333,57.68333333,4.616666667
701,164,40.683263,-73.965838,0,0,0,30.26333333,57.68333333,4.616666667
335,0,40.683263,-73.965838,0,0,0,30.235,55.35,5.966666667
56,4,40.683263,-73.965838,0,0,0,30.235,55.35,5.966666667
586,8,40.683263,-73.965838,0,0,0,30.235,55.35,5.966666667
2560,12,40.683263,-73.965838,0,0,0,30.235,55.35,5.966666667
1026,16,40.683263,-73.965838,0,0,0,30.235,55.35,5.966666667
919,20,40.683263,-73.965838,0,0,0,30.235,55.35,5.966666667
293,24,40.683263,-73.965838,0,0,0,30.06166667,61.81666667,6.15
54,28,40.683263,-73.965838,0,0,0,30.06166667,61.81666667,6.15
670,32,40.683263,-73.965838,0,0,0,30.06166667,61.81666667,6.15
2572,36,40.683263,-73.965838,0,0,0,30.06166667,61.81666667,6.15
607,40,40.683263,-73.965838,0,0,0,30.06166667,61.81666667,6.15
1045,44,40.683263,-73.965838,0,0,0,30.06166667,61.81666667,6.15
645,48,40.683263,-73.965838,0,0,0.018333333,29.965,54.65,4.816666667
57,52,40.683263,-73.965838,0,0,0.018333333,29.965,54.65,4.816666667
165,56,40.683263,-73.965838,0,1,0.018333333,29.965,54.65,4.816666667
3135,60,40.683263,-73.965838,0,1,0.018333333,29.965,54.65,4.816666667
977,64,40.683263,-73.965838,0,0,0.018333333,29.965,54.65,4.816666667
910,68,40.683263,-73.965838,0,0,0.018333333,29.965,54.65,4.816666667
325,72,40.683263,-73.965838,0,0,0,29.95666667,55.31666667,7.7
399,76,40.683263,-73.965838,0,0,0,29.95666667,55.31666667,7.7
98,80,40.683263,-73.965838,0,0,0,29.95666667,55.31666667,7.7
3295,84,40.683263,-73.965838,0,0,0,29.95666667,55.31666667,7.7
950,88,40.683263,-73.965838,0,0,0,29.95666667,55.31666667,7.7
1114,92,40.683263,-73.965838,0,0,0,29.95666667,55.31666667,7.7
471,96,40.683263,-73.965838,0,0,0,29.93,60.33333333,5.583333333
75,100,40.683263,-73.965838,0,0,0,29.93,60.33333333,5.583333333
147,104,40.683263,-73.965838,0,0,0,29.93,60.33333333,5.583333333
3025,108,40.683263,-73.965838,0,0,0,29.93,60.33333333,5.583333333
1112,112,40.683263,-73.965838,0,0,0,29.93,60.33333333,5.583333333
1039,116,40.683263,-73.965838,0,0,0,29.93,60.33333333,5.583333333
597,120,40.683263,-73.965838,0,0,0,29.84166667,61.66666667,4.816666667
181,124,40.683263,-73.965838,0,0,0,29.84166667,61.66666667,4.816666667
127,128,40.683263,-73.965838,0,0,0,29.84166667,61.66666667,4.816666667
977,132,40.683263,-73.965838,0,0,0,29.84166667,61.66666667,4.816666667
1170,136,40.683263,-73.965838,0,0,0,29.84166667,61.66666667,4.816666667
915,140,40.683263,-73.965838,0,0,0,29.84166667,61.66666667,4.816666667
585,144,40.683263,-73.965838,0,0,0,29.885,62.85,6.15
210,148,40.683263,-73.965838,0,0,0,29.885,62.85,6.15
22,152,40.683263,-73.965838,0,0,0,29.885,62.85,6.15
782,156,40.683263,-73.965838,0,0,0,29.885,62.85,6.15
877,160,40.683263,-73.965838,0,0,0,29.885,62.85,6.15
579,164,40.683263,-73.965838,0,0,0,29.885,62.85,6.15
295,0,40.683263,-73.965838,0,0,0,29.945,62.28333333,6.366666667
53,4,40.683263,-73.965838,0,0,0,29.945,62.28333333,6.366666667
752,8,40.683263,-73.965838,0,0,0,29.945,62.28333333,6.366666667
2396,12,40.683263,-73.965838,0,0,0,29.945,62.28333333,6.366666667
1016,16,40.683263,-73.965838,0,0,0,29.945,62.28333333,6.366666667
945,20,40.683263,-73.965838,0,0,0,29.945,62.28333333,6.366666667
321,24,40.683263,-73.965838,0,0,0,29.96833333,62.31666667,5.583333333
62,28,40.683263,-73.965838,0,0,0,29.96833333,62.31666667,5.583333333
79,32,40.683263,-73.965838,0,0,0,29.96833333,62.31666667,5.583333333
3082,36,40.683263,-73.965838,0,0,0,29.96833333,62.31666667,5.583333333
996,40,40.683263,-73.965838,0,0,0,29.96833333,62.31666667,5.583333333
1063,44,40.683263,-73.965838,0,0,0,29.96833333,62.31666667,5.583333333
364,48,40.683263,-73.965838,0,0,0,30.06666667,59.65,5
68,52,40.683263,-73.965838,0,0,0,30.06666667,59.65,5
595,56,40.683263,-73.965838,0,0,0,30.06666667,59.65,5
2761,60,40.683263,-73.965838,0,0,0,30.06666667,59.65,5
519,64,40.683263,-73.965838,0,0,0,30.06666667,59.65,5
1158,68,40.683263,-73.965838,0,0,0,30.06666667,59.65,5
288,72,40.683263,-73.965838,0,0,0,30.05,60.51666667,5
529,76,40.683263,-73.965838,0,0,0,30.05,60.51666667,5
570,80,40.683263,-73.965838,0,0,0,30.05,60.51666667,5
784,84,40.683263,-73.965838,0,0,0,30.05,60.51666667,5
809,88,40.683263,-73.965838,0,0,0,30.05,60.51666667,5
691,92,40.683263,-73.965838,0,0,0,30.05,60.51666667,5
1551,96,40.683263,-73.965838,0,0,0,29.946,58,3.24
68,100,40.683263,-73.965838,0,0,0,29.946,58,3.24
4832,108,40.683263,-73.965838,0,0,0,29.946,58,3.24
1123,112,40.683263,-73.965838,0,0,0,29.946,58,3.24
1053,116,40.683263,-73.965838,0,0,0,29.946,58,3.24
588,120,40.683263,-73.965838,0,0,0,29.84166667,59.96666667,4.616666667
261,124,40.683263,-73.965838,0,0,0,29.84166667,59.96666667,4.616666667
30,128,40.683263,-73.965838,0,0,0,29.84166667,59.96666667,4.616666667
1154,132,40.683263,-73.965838,0,0,0,29.84166667,59.96666667,4.616666667
1203,136,40.683263,-73.965838,0,0,0,29.84166667,59.96666667,4.616666667
958,140,40.683263,-73.965838,0,0,0,29.84166667,59.96666667,4.616666667
595,144,40.683263,-73.965838,0,0,0.021666667,29.65666667,61.51666667,3.65
308,148,40.683263,-73.965838,0,1,0.021666667,29.65666667,61.51666667,3.65
70,152,40.683263,-73.965838,0,1,0.021666667,29.65666667,61.51666667,3.65
589,156,40.683263,-73.965838,0,0,0.021666667,29.65666667,61.51666667,3.65
742,160,40.683263,-73.965838,0,0,0.021666667,29.65666667,61.51666667,3.65
1170,164,40.683263,-73.965838,0,0,0.021666667,29.65666667,61.51666667,3.65
289,0,40.683263,-73.965838,0,0,0.003333333,29.715,58.28333333,9.233333333
67,4,40.683263,-73.965838,0,0,0.003333333,29.715,58.28333333,9.233333333
582,8,40.683263,-73.965838,0,1,0.003333333,29.715,58.28333333,9.233333333
2743,12,40.683263,-73.965838,0,0,0.003333333,29.715,58.28333333,9.233333333
1027,16,40.683263,-73.965838,0,0,0.003333333,29.715,58.28333333,9.233333333
972,20,40.683263,-73.965838,0,0,0.003333333,29.715,58.28333333,9.233333333
280,24,40.683263,-73.965838,0,1,0.105,29.93,55.45,13.26666667
28,28,40.683263,-73.965838,0,1,0.105,29.93,55.45,13.26666667
257,32,40.683263,-73.965838,0,1,0.105,29.93,55.45,13.26666667
910,36,40.683263,-73.965838,0,0,0.105,29.93,55.45,13.26666667
1975,40,40.683263,-73.965838,0,0,0.105,29.93,55.45,13.26666667
861,44,40.683263,-73.965838,0,0,0.105,29.93,55.45,13.26666667
1843,48,40.683263,-73.965838,0,1,0.03,29.98,58.71666667,9.416666667
28,52,40.683263,-73.965838,0,0,0.03,29.98,58.71666667,9.416666667
82,56,40.683263,-73.965838,0,0,0.03,29.98,58.71666667,9.416666667
3263,60,40.683263,-73.965838,0,0,0.03,29.98,58.71666667,9.416666667
1008,64,40.683263,-73.965838,0,1,0.03,29.98,58.71666667,9.416666667
1028,68,40.683263,-73.965838,0,0,0.03,29.98,58.71666667,9.416666667
302,72,40.683263,-73.965838,0,1,0.01,30,64.86666667,4.433333333
29,76,40.683263,-73.965838,0,0,0.01,30,64.86666667,4.433333333
270,80,40.683263,-73.965838,0,0,0.01,30,64.86666667,4.433333333
3170,84,40.683263,-73.965838,0,0,0.01,30,64.86666667,4.433333333
1032,88,40.683263,-73.965838,0,0,0.01,30,64.86666667,4.433333333
1121,92,40.683263,-73.965838,0,0,0.01,30,64.86666667,4.433333333
399,96,40.683263,-73.965838,0,0,0.003333333,29.96166667,60.08333333,0
40,100,40.683263,-73.965838,0,0,0.003333333,29.96166667,60.08333333,0
564,104,40.683263,-73.965838,0,0,0.003333333,29.96166667,60.08333333,0
2645,108,40.683263,-73.965838,0,1,0.003333333,29.96166667,60.08333333,0
1153,112,40.683263,-73.965838,0,1,0.003333333,29.96166667,60.08333333,0
1027,116,40.683263,-73.965838,0,0,0.003333333,29.96166667,60.08333333,0
546,120,40.683263,-73.965838,0,0,0,29.95666667,63.7,1.55
193,124,40.683263,-73.965838,0,0,0,29.95666667,63.7,1.55
24,128,40.683263,-73.965838,0,0,0,29.95666667,63.7,1.55
970,132,40.683263,-73.965838,0,0,0,29.95666667,63.7,1.55
974,136,40.683263,-73.965838,0,0,0,29.95666667,63.7,1.55
1152,140,40.683263,-73.965838,0,0,0,29.95666667,63.7,1.55
715,144,40.683263,-73.965838,0,0,0,30.13166667,56.16666667,4.816666667
110,148,40.683263,-73.965838,0,0,0,30.13166667,56.16666667,4.816666667
151,152,40.683263,-73.965838,0,0,0,30.13166667,56.16666667,4.816666667
800,156,40.683263,-73.965838,0,0,0,30.13166667,56.16666667,4.816666667
937,160,40.683263,-73.965838,0,0,0,30.13166667,56.16666667,4.816666667
669,164,40.683263,-73.965838,0,0,0,30.13166667,56.16666667,4.816666667
316,0,40.683263,-73.965838,0,0,0,30.00833333,60.16666667,7.316666667
65,4,40.683263,-73.965838,0,0,0,30.00833333,60.16666667,7.316666667
291,8,40.683263,-73.965838,0,0,0,30.00833333,60.16666667,7.316666667
2922,12,40.683263,-73.965838,0,0,0,30.00833333,60.16666667,7.316666667
997,16,40.683263,-73.965838,0,0,0,30.00833333,60.16666667,7.316666667
1041,20,40.683263,-73.965838,0,0,0,30.00833333,60.16666667,7.316666667
326,24,40.683263,-73.965838,0,0,0,29.78333333,73.35,5.2
48,28,40.683263,-73.965838,0,0,0,29.78333333,73.35,5.2
647,32,40.683263,-73.965838,0,0,0,29.78333333,73.35,5.2
1000,36,40.683263,-73.965838,0,0,0,29.78333333,73.35,5.2
558,40,40.683263,-73.965838,0,0,0,29.78333333,73.35,5.2
621,44,40.683263,-73.965838,0,0,0,29.78333333,73.35,5.2
220,48,40.683263,-73.965838,0,0,0,29.89833333,73.15,5.2
2863,52,40.683263,-73.965838,0,0,0,29.89833333,73.15,5.2
142,56,40.683263,-73.965838,0,0,0,29.89833333,73.15,5.2
3190,60,40.683263,-73.965838,0,0,0,29.89833333,73.15,5.2
933,64,40.683263,-73.965838,0,0,0,29.89833333,73.15,5.2
1057,68,40.683263,-73.965838,0,0,0,29.89833333,73.15,5.2
416,72,40.683263,-73.965838,0,0,0,29.91333333,69.25,7.5
69,76,40.683263,-73.965838,0,0,0,29.91333333,69.25,7.5
501,80,40.683263,-73.965838,1,0,0,29.91333333,69.25,7.5
2769,84,40.683263,-73.965838,1,0,0,29.91333333,69.25,7.5
1022,88,40.683263,-73.965838,1,0,0,29.91333333,69.25,7.5
1116,92,40.683263,-73.965838,1,0,0,29.91333333,69.25,7.5
486,96,40.683263,-73.965838,0,0,0,29.94833333,72.9,4.433333333
97,100,40.683263,-73.965838,0,0,0,29.94833333,72.9,4.433333333
244,104,40.683263,-73.965838,1,0,0,29.94833333,72.9,4.433333333
2674,108,40.683263,-73.965838,1,0,0,29.94833333,72.9,4.433333333
617,112,40.683263,-73.965838,0,0,0,29.94833333,72.9,4.433333333
534,116,40.683263,-73.965838,0,0,0,29.94833333,72.9,4.433333333
1631,120,40.683263,-73.965838,0,0,0,30.01666667,74.03333333,3.066666667
275,124,40.683263,-73.965838,0,0,0,30.01666667,74.03333333,3.066666667
28,128,40.683263,-73.965838,0,0,0,30.01666667,74.03333333,3.066666667
907,132,40.683263,-73.965838,0,0,0,30.01666667,74.03333333,3.066666667
973,136,40.683263,-73.965838,0,0,0,30.01666667,74.03333333,3.066666667
679,140,40.683263,-73.965838,0,0,0,30.01666667,74.03333333,3.066666667
593,144,40.683263,-73.965838,0,0,0,30.064,75.04,6.24
303,148,40.683263,-73.965838,0,0,0,30.064,75.04,6.24
789,156,40.683263,-73.965838,0,0,0,30.064,75.04,6.24
782,160,40.683263,-73.965838,0,0,0,30.064,75.04,6.24
547,164,40.683263,-73.965838,0,0,0,30.064,75.04,6.24
434,0,40.683263,-73.965838,0,0,0,30.07,78.35,4.616666667
98,4,40.683263,-73.965838,0,0,0,30.07,78.35,4.616666667
60,8,40.683263,-73.965838,0,0,0,30.07,78.35,4.616666667
617,12,40.683263,-73.965838,0,0,0,30.07,78.35,4.616666667
745,16,40.683263,-73.965838,0,0,0,30.07,78.35,4.616666667
600,20,40.683263,-73.965838,0,0,0,30.07,78.35,4.616666667
350,24,40.683263,-73.965838,0,0,0,30.16166667,78.31666667,6.55
70,28,40.683263,-73.965838,0,0,0,30.16166667,78.31666667,6.55
767,32,40.683263,-73.965838,0,0,0,30.16166667,78.31666667,6.55
2376,36,40.683263,-73.965838,0,0,0,30.16166667,78.31666667,6.55
994,40,40.683263,-73.965838,0,0,0,30.16166667,78.31666667,6.55
1010,44,40.683263,-73.965838,0,0,0,30.16166667,78.31666667,6.55
0,144,40.603983,-73.755383,0,0,0,30.28,54.4,9.46
0,148,40.603983,-73.755383,0,0,0,30.28,54.4,9.46
0,156,40.603983,-73.755383,0,0,0,30.28,54.4,9.46
0,160,40.603983,-73.755383,0,0,0,30.28,54.4,9.46
0,164,40.603983,-73.755383,0,0,0,30.28,54.4,9.46
0,0,40.603983,-73.755383,0,0,0,30.242,53.54,8.54
0,4,40.603983,-73.755383,0,0,0,30.242,53.54,8.54
2589,12,40.603983,-73.755383,0,0,0,30.242,53.54,8.54
903,16,40.603983,-73.755383,0,0,0,30.242,53.54,8.54
1007,20,40.603983,-73.755383,0,0,0,30.242,53.54,8.54
287,24,40.603983,-73.755383,0,0,0,30.075,59.16666667,10.56666667
78,28,40.603983,-73.755383,0,0,0,30.075,59.16666667,10.56666667
1576,32,40.603983,-73.755383,0,0,0,30.075,59.16666667,10.56666667
1061,36,40.603983,-73.755383,0,0,0,30.075,59.16666667,10.56666667
902,40,40.603983,-73.755383,0,0,0,30.075,59.16666667,10.56666667
993,44,40.603983,-73.755383,0,0,0,30.075,59.16666667,10.56666667
291,48,40.603983,-73.755383,0,0,0.003333333,29.96333333,54.91666667,14.2
23,52,40.603983,-73.755383,0,0,0.003333333,29.96333333,54.91666667,14.2
1139,56,40.603983,-73.755383,0,1,0.003333333,29.96333333,54.91666667,14.2
1482,60,40.603983,-73.755383,0,1,0.003333333,29.96333333,54.91666667,14.2
835,64,40.603983,-73.755383,0,0,0.003333333,29.96333333,54.91666667,14.2
924,68,40.603983,-73.755383,0,0,0.003333333,29.96333333,54.91666667,14.2
268,72,40.603983,-73.755383,0,0,0,29.96,56.83333333,17.08333333
61,76,40.603983,-73.755383,0,0,0,29.96,56.83333333,17.08333333
312,80,40.603983,-73.755383,0,0,0,29.96,56.83333333,17.08333333
2338,84,40.603983,-73.755383,0,0,0,29.96,56.83333333,17.08333333
924,88,40.603983,-73.755383,0,0,0,29.96,56.83333333,17.08333333
1065,92,40.603983,-73.755383,0,0,0,29.96,56.83333333,17.08333333
322,96,40.603983,-73.755383,0,0,0,29.95166667,56.98333333,13.63333333
33,100,40.603983,-73.755383,0,0,0,29.95166667,56.98333333,13.63333333
732,104,40.603983,-73.755383,0,0,0,29.95166667,56.98333333,13.63333333
1837,108,40.603983,-73.755383,0,0,0,29.95166667,56.98333333,13.63333333
1026,112,40.603983,-73.755383,0,0,0,29.95166667,56.98333333,13.63333333
1098,116,40.603983,-73.755383,0,0,0,29.95166667,56.98333333,13.63333333
383,120,40.603983,-73.755383,0,0,0,29.86333333,55.06666667,8.066666667
110,124,40.603983,-73.755383,0,0,0,29.86333333,55.06666667,8.066666667
317,140,40.603983,-73.755383,0,0,0,29.86333333,55.06666667,8.066666667
37,124,40.603983,-73.755383,0,0,0,29.888,63.2,8.98
362,128,40.603983,-73.755383,0,0,0,29.888,63.2,8.98
319,132,40.603983,-73.755383,0,0,0,29.888,63.2,8.98
421,136,40.603983,-73.755383,0,0,0,29.888,63.2,8.98
765,140,40.603983,-73.755383,0,0,0,29.888,63.2,8.98
297,0,40.603983,-73.755383,0,0,0,29.94833333,62.68333333,10.18333333
81,4,40.603983,-73.755383,0,0,0,29.94833333,62.68333333,10.18333333
1575,8,40.603983,-73.755383,0,0,0,29.94833333,62.68333333,10.18333333
1090,12,40.603983,-73.755383,0,0,0,29.94833333,62.68333333,10.18333333
902,16,40.603983,-73.755383,0,0,0,29.94833333,62.68333333,10.18333333
994,20,40.603983,-73.755383,0,0,0,29.94833333,62.68333333,10.18333333
288,24,40.603983,-73.755383,0,0,0,29.97333333,60.51666667,12.86666667
74,28,40.603983,-73.755383,0,0,0,29.97333333,60.51666667,12.86666667
1634,32,40.603983,-73.755383,0,0,0,29.97333333,60.51666667,12.86666667
1147,36,40.603983,-73.755383,0,0,0,29.97333333,60.51666667,12.86666667
284,40,40.603983,-73.755383,0,0,0,29.97333333,60.51666667,12.86666667
1270,44,40.603983,-73.755383,0,0,0,29.97333333,60.51666667,12.86666667
627,48,40.603983,-73.755383,0,0,0,30.07166667,58.68333333,10.75
20,52,40.603983,-73.755383,0,0,0,30.07166667,58.68333333,10.75
741,56,40.603983,-73.755383,0,0,0,30.07166667,58.68333333,10.75
702,60,40.603983,-73.755383,0,0,0,30.07166667,58.68333333,10.75
2168,64,40.603983,-73.755383,0,0,0,30.07166667,58.68333333,10.75
1049,68,40.603983,-73.755383,0,0,0,30.07166667,58.68333333,10.75
280,72,40.603983,-73.755383,0,0,0,30.062,58.18,8.3
79,76,40.603983,-73.755383,0,0,0,30.062,58.18,8.3
2697,84,40.603983,-73.755383,0,0,0,30.062,58.18,8.3
939,88,40.603983,-73.755383,0,0,0,30.062,58.18,8.3
1020,92,40.603983,-73.755383,0,0,0,30.062,58.18,8.3
314,96,40.603983,-73.755383,0,0,0,29.965,56.85,5.383333333
80,100,40.603983,-73.755383,0,0,0,29.965,56.85,5.383333333
1487,104,40.603983,-73.755383,0,0,0,29.965,56.85,5.383333333
1021,108,40.603983,-73.755383,0,0,0,29.965,56.85,5.383333333
1035,112,40.603983,-73.755383,0,0,0,29.965,56.85,5.383333333
1034,116,40.603983,-73.755383,0,0,0,29.965,56.85,5.383333333
293,120,40.603983,-73.755383,0,0,0,29.846,59.18,8.3
0,124,40.603983,-73.755383,0,0,0,29.846,59.18,8.3
0,132,40.603983,-73.755383,0,0,0,29.846,59.18,8.3
0,136,40.603983,-73.755383,0,0,0,29.846,59.18,8.3
0,140,40.603983,-73.755383,0,0,0,29.846,59.18,8.3
0,144,40.603983,-73.755383,0,0,0,29.654,61.52,10.38
0,148,40.603983,-73.755383,0,1,0,29.654,61.52,10.38
