ENTRIESn_hourly,day_hour,weekday,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
117,124,0,40.759123,-73.953266,0,0,0,29.83,55.9,3.5
1525,132,0,40.759123,-73.953266,0,0,0,29.82,68,5.8
1576,136,0,40.759123,-73.953266,0,0,0,29.81,66.9,4.6
1444,140,0,40.759123,-73.953266,0,0,0,29.86,60.1,4.6
659,144,0,40.759123,-73.953266,0,0,0,29.87,57,6.9
96,148,0,40.759123,-73.953266,0,0,0,29.88,54,6.9
0,152,0,40.759123,-73.953266,0,0,0,29.9,59,4.6
1338,156,0,40.759123,-73.953266,0,0,0,29.88,71.1,3.5
1328,160,0,40.759123,-73.953266,0,0,0,29.85,71.1,5.8
1080,164,0,40.759123,-73.953266,0,0,0,29.93,64.9,9.2
418,0,1,40.759123,-73.953266,0,0,0,29.96,59,0
47,4,1,40.759123,-73.953266,0,0,0,29.95,55.9,3.5
0,8,1,40.759123,-73.953266,0,0,0,30.01,57.9,5.8
3370,12,1,40.759123,-73.953266,0,0,0,29.94,66.9,8.1
1274,16,1,40.759123,-73.953266,0,0,0,29.88,70,15
1459,20,1,40.759123,-73.953266,0,0,0,29.93,64,5.8
488,24,1,40.759123,-73.953266,0,0,0,29.94,57.9,5.8
73,28,1,40.759123,-73.953266,0,0,0,29.96,55,4.6
954,32,1,40.759123,-73.953266,0,0,0,30.01,60.1,5.8
2470,36,1,40.759123,-73.953266,0,0,0,29.96,71.1,9.2
1204,40,1,40.759123,-73.953266,0,0,0,29.94,73.9,8.1
1,44,1,40.759123,-73.953266,0,0,0,30,55.9,0
692,48,1,40.759123,-73.953266,0,0,0,30.06,54,0
1583,52,1,40.759123,-73.953266,0,0,0,30.04,52,0
577,56,1,40.759123,-73.953266,0,0,0,30.09,57.9,10.4
2941,60,1,40.759123,-73.953266,0,0,0,30.08,63,6.9
1242,64,1,40.759123,-73.953266,0,0,0,30.05,70,8.1
1665,68,1,40.759123,-73.953266,0,0,0,30.08,61,4.6
577,72,1,40.759123,-73.953266,0,0,0,30.08,57,0
80,76,1,40.759123,-73.953266,0,0,0,30.09,57.9,0
3438,84,1,40.759123,-73.953266,0,0,0,30.02,71.1,3.5
1312,88,1,40.759123,-73.953266,0,0,0,29.99,63,9.2
1544,92,1,40.759123,-73.953266,0,0,0,30.04,54,9.2
596,96,1,40.759123,-73.953266,0,0,0,30.03,52,0
64,100,1,40.759123,-73.953266,0,0,0,29.99,54,3.5
375,104,1,40.759123,-73.953266,0,0,0,29.98,57.9,0
2943,108,1,40.759123,-73.953266,0,0,0,29.96,62.1,4.6
1376,112,1,40.759123,-73.953266,0,0,0,29.87,64,4.6
1607,116,1,40.759123,-73.953266,0,0,0,29.88,57.9,3.5
761,120,0,40.759123,-73.953266,0,0,0,29.87,57.9,0
108,124,0,40.759123,-73.953266,0,0,0,29.85,57.9,3.5
28,128,0,40.759123,-73.953266,0,0,0,29.89,60.8,4.6
780,132,0,40.759123,-73.953266,0,0,0,29.85,62.1,5.8
853,136,0,40.759123,-73.953266,0,0,0,29.79,62.1,9.2
708,140,0,40.759123,-73.953266,0,0,0,29.8,59,4.6
277,144,0,40.759123,-73.953266,0,0,0,29.74,59,6.9
62,148,0,40.759123,-73.953266,0,1,0.07,29.73,59,5.8
347,156,0,40.759123,-73.953266,0,0,0,29.63,62.6,0
376,160,0,40.759123,-73.953266,0,0,0,29.56,66.9,4.6
394,164,0,40.759123,-73.953266,0,0,0,29.62,62.6,4.6
186,0,1,40.759123,-73.953266,0,0,0,29.64,60.8,5.8
39,4,1,40.759123,-73.953266,0,0,0,29.62,62.6,6.9
278,8,1,40.759123,-73.953266,0,1,0.02,29.7,55.4,10.4
3083,12,1,40.759123,-73.953266,0,0,0,29.75,61,12.7
1279,16,1,40.759123,-73.953266,0,0,0,29.76,55.9,6.9
1288,20,1,40.759123,-73.953266,0,0,0,29.82,54,12.7
439,24,1,40.759123,-73.953266,0,1,0.21,29.93,53.6,17.3
70,28,1,40.759123,-73.953266,0,1,0.21,29.93,53.6,17.3
666,32,1,40.759123,-73.953266,0,1,0.21,29.93,53.6,17.3
2720,36,1,40.759123,-73.953266,0,0,0,29.91,55.9,10.4
1281,40,1,40.759123,-73.953266,0,0,0,29.93,59,8.1
1382,44,1,40.759123,-73.953266,0,0,0,29.95,57,9.2
473,48,1,40.759123,-73.953266,0,1,0.02,29.97,53.6,17.3
64,52,1,40.759123,-73.953266,0,0,0.01,29.94,55.9,9.2
244,56,1,40.759123,-73.953266,0,0,0,30.01,57.2,5.8
3200,60,1,40.759123,-73.953266,0,0,0,29.99,64,9.2
1267,64,1,40.759123,-73.953266,0,1,0.15,29.99,60.8,8.1
1361,68,1,40.759123,-73.953266,0,0,0,29.98,60.8,6.9
448,72,1,40.759123,-73.953266,0,1,0.06,29.98,59,6.9
71,76,1,40.759123,-73.953266,0,0,0,30,60.8,0
3453,84,1,40.759123,-73.953266,0,0,0,30.01,73,3.5
1309,88,1,40.759123,-73.953266,0,0,0,30,69.8,5.8
1557,92,1,40.759123,-73.953266,0,0,0,29.97,64,5.8
582,96,1,40.759123,-73.953266,0,0,0,29.96,60.1,0
80,100,1,40.759123,-73.953266,0,0,0,29.97,57.2,0
3310,108,1,40.759123,-73.953266,0,1,0.01,29.97,60.8,0
1309,112,1,40.759123,-73.953266,0,1,0.01,29.95,62.6,0
1439,116,1,40.759123,-73.953266,0,0,0,29.93,59,0
696,120,0,40.759123,-73.953266,0,0,0,29.94,57.9,0
130,124,0,40.759123,-73.953266,0,0,0,29.95,55.4,0
0,128,0,40.759123,-73.953266,0,0,0,29.96,62.1,0
1483,132,0,40.759123,-73.953266,0,0,0,29.96,73,5.8
1493,136,0,40.759123,-73.953266,0,0,0,29.93,73,3.5
1269,140,0,40.759123,-73.953266,0,0,0,30,60.8,0
701,144,0,40.759123,-73.953266,0,0,0,30.06,57.2,0
139,148,0,40.759123,-73.953266,0,0,0,30.08,57.9,5.8
24,152,0,40.759123,-73.953266,0,0,0,30.17,57,4.6
1216,156,0,40.759123,-73.953266,0,0,0,30.17,55.9,8.1
1294,160,0,40.759123,-73.953266,0,0,0,30.17,55,5.8
999,164,0,40.759123,-73.953266,0,0,0,30.14,54,4.6
413,0,1,40.759123,-73.953266,0,0,0,30.14,55,5.8
53,4,1,40.759123,-73.953266,0,0,0,30.11,57,5.8
590,8,1,40.759123,-73.953266,0,0,0,30.06,60.1,6.9
2780,12,1,40.759123,-73.953266,0,0,0,30.02,61,8.1
1277,16,1,40.759123,-73.953266,0,0,0,29.89,64.9,8.1
1415,20,1,40.759123,-73.953266,0,0,0,29.83,63,9.2
461,24,1,40.759123,-73.953266,0,0,0,29.81,66.2,4.6
64,28,1,40.759123,-73.953266,0,0,0,29.78,68,3.5
913,32,1,40.759123,-73.953266,0,0,0,29.8,69.8,5.8
0,36,1,40.759123,-73.953266,0,0,0,29.76,79,8.1
449,40,1,40.759123,-73.953266,0,0,0,29.76,80.1,9.2
3254,44,1,40.759123,-73.953266,0,0,0,29.79,77,0
2126,48,1,40.759123,-73.953266,0,0,0,29.84,72,3.5
89,52,1,40.759123,-73.953266,0,0,0,29.86,66.9,5.8
0,56,1,40.759123,-73.953266,0,0,0,29.93,70,3.5
3375,60,1,40.759123,-73.953266,0,0,0,29.93,81,4.6
1364,64,1,40.759123,-73.953266,0,0,0,29.91,79,9.2
1537,68,1,40.759123,-73.953266,0,0,0,29.92,70,4.6
583,72,1,40.759123,-73.953266,0,0,0,29.94,66.9,4.6
72,76,1,40.759123,-73.953266,0,0,0,29.93,64.9,4.6
935,80,1,40.759123,-73.953266,1,0,0,29.95,69.1,6.9
2361,84,1,40.759123,-73.953266,1,0,0,29.91,73.9,10.4
1300,88,1,40.759123,-73.953266,1,0,0,29.89,71.6,10.4
1552,92,1,40.759123,-73.953266,1,0,0,29.86,69.1,8.1
605,96,1,40.759123,-73.953266,0,0,0,29.92,66.9,0
74,100,1,40.759123,-73.953266,0,0,0,29.95,64.4,0
3196,108,1,40.759123,-73.953266,1,0,0,29.96,82,8.1
1427,112,1,40.759123,-73.953266,0,0,0,29.91,81,6.9
1646,116,1,40.759123,-73.953266,0,0,0,29.96,72,5.8
682,120,0,40.759123,-73.953266,0,0,0,29.98,71.1,0
115,124,0,40.759123,-73.953266,0,0,0,29.98,69.1,0
1,128,0,40.759123,-73.953266,0,0,0,30.04,73,0
1406,132,0,40.759123,-73.953266,0,0,0,30.02,82,4.6
1314,136,0,40.759123,-73.953266,0,0,0,30.03,77,6.9
1233,140,0,40.759123,-73.953266,0,0,0,30.05,72,6.9
624,144,0,40.759123,-73.953266,0,0,0,30.06,71.1,9.2
171,148,0,40.759123,-73.953266,0,0,0,30.07,68,3.5
0,152,0,40.759123,-73.953266,1,0,0,30.12,72,5.8
1253,156,0,40.759123,-73.953266,0,0,0,30.09,80.1,8.1
1339,160,0,40.759123,-73.953266,0,0,0,30.04,80.1,5.8
1134,164,0,40.759123,-73.953266,0,0,0,30.06,75.9,4.6
635,0,1,40.759123,-73.953266,0,0,0,30.07,75,6.9
120,4,1,40.759123,-73.953266,0,0,0,30.03,73,6.9
111,8,1,40.759123,-73.953266,0,0,0,30.08,71.1,6.9
924,12,1,40.759123,-73.953266,0,0,0,30.09,81,0
1301,16,1,40.759123,-73.953266,0,0,0,30.06,86,3.5
1085,20,1,40.759123,-73.953266,0,0,0,30.09,84,3.5
543,24,1,40.759123,-73.953266,0,0,0,30.12,79,4.6
84,28,1,40.759123,-73.953266,0,0,0,30.14,73.9,3.5
396,32,1,40.759123,-73.953266,0,0,0,30.19,78.1,8.1
2925,36,1,40.759123,-73.953266,0,0,0,30.19,84.9,10.4
1299,40,1,40.759123,-73.953266,0,0,0,30.16,81,8.1
1531,44,1,40.759123,-73.953266,0,0,0,30.17,73,4.6
934,144,0,40.849495,-73.933632,0,0,0,30.23,55,4.6
182,148,0,40.849495,-73.933632,0,0,0,30.25,52,0
1373,156,0,40.849495,-73.933632,0,0,0,30.28,69.1,0
1482,160,0,40.849495,-73.933632,0,0,0,30.25,60.1,8.1
1315,164,0,40.849495,-73.933632,0,0,0,30.28,52,6.9
592,0,1,40.849495,-73.933632,0,0,0,30.31,51.1,4.6
89,4,1,40.849495,-73.933632,0,0,0,30.26,52,8.1
714,8,1,40.849495,-73.933632,0,0,0,30.3,53.1,6.9
2922,12,1,40.849495,-73.933632,0,0,0,30.24,57,8.1
2019,16,1,40.849495,-73.933632,0,0,0,30.15,61,3.5
2014,20,1,40.849495,-73.933632,0,0,0,30.15,57.9,4.6
801,24,1,40.849495,-73.933632,0,0,0,30.14,55.9,3.5
104,28,1,40.849495,-73.933632,0,0,0,30.12,55,6.9
907,32,1,40.849495,-73.933632,0,0,0,30.12,59,4.6
3077,36,1,40.849495,-73.933632,0,0,0,30.07,71.1,8.1
2039,40,1,40.849495,-73.933632,0,0,0,29.97,66.9,4.6
2104,44,1,40.849495,-73.933632,0,0,0,29.95,63,9.2
810,48,1,40.849495,-73.933632,0,0,0,29.94,64,0
89,52,1,40.849495,-73.933632,0,0,0,29.91,62.1,0
3814,60,1,40.849495,-73.933632,0,1,0.03,29.96,50,4.6
2015,64,1,40.849495,-73.933632,0,0,0,29.98,48.2,5.8
1970,68,1,40.849495,-73.933632,0,0,0,30.02,50,12.7
730,72,1,40.849495,-73.933632,0,0,0,30.01,48.9,5.8
70,76,1,40.849495,-73.933632,0,0,0,29.99,46.9,4.6
311,80,1,40.849495,-73.933632,0,0,0,29.98,52,8.1
3659,84,1,40.849495,-73.933632,0,0,0,29.93,62.1,12.7
1018,88,1,40.849495,-73.933632,0,0,0,29.89,63,10.4
1017,92,1,40.849495,-73.933632,0,0,0,29.94,59,4.6
3238,96,1,40.849495,-73.933632,0,0,0,29.97,53.1,3.5
128,100,1,40.849495,-73.933632,0,0,0,29.96,52,4.6
1678,108,1,40.849495,-73.933632,0,0,0,29.94,68,8.1
4308,112,1,40.849495,-73.933632,0,0,0,29.86,68,6.9
2135,116,1,40.849495,-73.933632,0,0,0,29.86,63,6.9
865,120,0,40.849495,-73.933632,0,0,0,29.87,59,4.6
0,124,0,40.849495,-73.933632,0,0,0,29.83,55.9,3.5
0,128,0,40.849495,-73.933632,0,0,0,29.86,60.1,5.8
0,132,0,40.849495,-73.933632,0,0,0,29.82,68,5.8
0,136,0,40.849495,-73.933632,0,0,0,29.81,66.9,4.6
0,140,0,40.849495,-73.933632,0,0,0,29.86,60.1,4.6
0,144,0,40.849495,-73.933632,0,0,0,29.87,57,6.9
0,148,0,40.849495,-73.933632,0,0,0,29.88,54,6.9
0,156,0,40.849495,-73.933632,0,0,0,29.88,71.1,3.5
0,160,0,40.849495,-73.933632,0,0,0,29.85,71.1,5.8
0,164,0,40.849495,-73.933632,0,0,0,29.93,64.9,9.2
0,0,1,40.849495,-73.933632,0,0,0,29.96,59,0
0,4,1,40.849495,-73.933632,0,0,0,29.95,55.9,3.5
549,8,1,40.849495,-73.933632,0,0,0,30.01,57.9,5.8
3076,12,1,40.849495,-73.933632,0,0,0,29.94,66.9,8.1
2031,16,1,40.849495,-73.933632,0,0,0,29.88,70,15
1999,20,1,40.849495,-73.933632,0,0,0,29.93,64,5.8
821,24,1,40.849495,-73.933632,0,0,0,29.94,57.9,5.8
91,28,1,40.849495,-73.933632,0,0,0,29.96,55,4.6
630,32,1,40.849495,-73.933632,0,0,0,30.01,60.1,5.8
3110,36,1,40.849495,-73.933632,0,0,0,29.96,71.1,9.2
2150,40,1,40.849495,-73.933632,0,0,0,29.94,73.9,8.1
2036,44,1,40.849495,-73.933632,0,0,0,30,55.9,0
790,48,1,40.849495,-73.933632,0,0,0,30.06,54,0
90,52,1,40.849495,-73.933632,0,0,0,30.04,52,0
661,56,1,40.849495,-73.933632,0,0,0,30.09,57.9,10.4
3092,60,1,40.849495,-73.933632,0,0,0,30.08,63,6.9
2069,64,1,40.849495,-73.933632,0,0,0,30.05,70,8.1
2096,68,1,40.849495,-73.933632,0,0,0,30.08,61,4.6
803,72,1,40.849495,-73.933632,0,0,0,30.08,57,0
97,76,1,40.849495,-73.933632,0,0,0,30.09,57.9,0
3842,84,1,40.849495,-73.933632,0,0,0,30.02,71.1,3.5
2121,88,1,40.849495,-73.933632,0,0,0,29.99,63,9.2
2079,92,1,40.849495,-73.933632,0,0,0,30.04,54,9.2
813,96,1,40.849495,-73.933632,0,0,0,30.03,52,0
118,100,1,40.849495,-73.933632,0,0,0,29.99,54,3.5
620,104,1,40.849495,-73.933632,0,0,0,29.98,57.9,0
3002,108,1,40.849495,-73.933632,0,0,0,29.96,62.1,4.6
2088,112,1,40.849495,-73.933632,0,0,0,29.87,64,4.6
2010,116,1,40.849495,-73.933632,0,0,0,29.88,57.9,3.5
917,120,0,40.849495,-73.933632,0,0,0,29.87,57.9,0
163,124,0,40.849495,-73.933632,0,0,0,29.85,57.9,3.5
120,128,0,40.849495,-73.933632,0,0,0,29.89,60.8,4.6
1655,132,0,40.849495,-73.933632,0,0,0,29.85,62.1,5.8
1653,136,0,40.849495,-73.933632,0,0,0,29.79,62.1,9.2
1260,140,0,40.849495,-73.933632,0,0,0,29.8,59,4.6
852,144,0,40.849495,-73.933632,0,0,0,29.74,59,6.9
170,148,0,40.849495,-73.933632,0,1,0.07,29.73,59,5.8
1148,156,0,40.849495,-73.933632,0,0,0,29.63,62.6,0
1207,160,0,40.849495,-73.933632,0,0,0,29.56,66.9,4.6
1169,164,0,40.849495,-73.933632,0,0,0,29.62,62.6,4.6
551,0,1,40.849495,-73.933632,0,0,0,29.64,60.8,5.8
84,4,1,40.849495,-73.933632,0,0,0,29.62,62.6,6.9
356,8,1,40.849495,-73.933632,0,1,0.02,29.7,55.4,10.4
1370,12,1,40.849495,-73.933632,0,0,0,29.75,61,12.7
1782,16,1,40.849495,-73.933632,0,0,0,29.76,55.9,6.9
2650,20,1,40.849495,-73.933632,0,0,0,29.82,54,12.7
2200,24,1,40.849495,-73.933632,0,1,0.21,29.93,53.6,17.3
99,28,1,40.849495,-73.933632,0,1,0.21,29.93,53.6,17.3
644,32,1,40.849495,-73.933632,0,1,0.21,29.93,53.6,17.3
3055,36,1,40.849495,-73.933632,0,0,0,29.91,55.9,10.4
1999,40,1,40.849495,-73.933632,0,0,0,29.93,59,8.1
1958,44,1,40.849495,-73.933632,0,0,0,29.95,57,9.2
751,48,1,40.849495,-73.933632,0,1,0.02,29.97,53.6,17.3
58,52,1,40.849495,-73.933632,0,0,0.01,29.94,55.9,9.2
858,56,1,40.849495,-73.933632,0,0,0,30.01,57.2,5.8
2914,60,1,40.849495,-73.933632,0,0,0,29.99,64,9.2
2011,64,1,40.849495,-73.933632,0,1,0.15,29.99,60.8,8.1
1736,68,1,40.849495,-73.933632,0,0,0,29.98,60.8,6.9
759,72,1,40.849495,-73.933632,0,1,0.06,29.98,59,6.9
90,76,1,40.849495,-73.933632,0,0,0,30,60.8,0
370,80,1,40.849495,-73.933632,0,0,0,30.04,62.6,4.6
3702,84,1,40.849495,-73.933632,0,0,0,30.01,73,3.5
2021,88,1,40.849495,-73.933632,0,0,0,30,69.8,5.8
2112,92,1,40.849495,-73.933632,0,0,0,29.97,64,5.8
922,96,1,40.849495,-73.933632,0,0,0,29.96,60.1,0
125,100,1,40.849495,-73.933632,0,0,0,29.97,57.2,0
642,104,1,40.849495,-73.933632,0,0,0,29.99,60.8,0
3127,108,1,40.849495,-73.933632,0,1,0.01,29.97,60.8,0
2157,112,1,40.849495,-73.933632,0,1,0.01,29.95,62.6,0
1922,116,1,40.849495,-73.933632,0,0,0,29.93,59,0
900,120,0,40.849495,-73.933632,0,0,0,29.94,57.9,0
0,124,0,40.849495,-73.933632,0,0,0,29.95,55.4,0
0,132,0,40.849495,-73.933632,0,0,0,29.96,73,5.8
0,136,0,40.849495,-73.933632,0,0,0,29.93,73,3.5
0,140,0,40.849495,-73.933632,0,0,0,30,60.8,0
0,144,0,40.849495,-73.933632,0,0,0,30.06,57.2,0
0,148,0,40.849495,-73.933632,0,0,0,30.08,57.9,5.8
1,156,0,40.849495,-73.933632,0,0,0,30.17,55.9,8.1
0,160,0,40.849495,-73.933632,0,0,0,30.17,55,5.8
0,164,0,40.849495,-73.933632,0,0,0,30.14,54,4.6
0,0,1,40.849495,-73.933632,0,0,0,30.14,55,5.8
0,4,1,40.849495,-73.933632,0,0,0,30.11,57,5.8
840,8,1,40.849495,-73.933632,0,0,0,30.06,60.1,6.9
2788,12,1,40.849495,-73.933632,0,0,0,30.02,61,8.1
1988,16,1,40.849495,-73.933632,0,0,0,29.89,64.9,8.1
1965,20,1,40.849495,-73.933632,0,0,0,29.83,63,9.2
712,24,1,40.849495,-73.933632,0,0,0,29.81,66.2,4.6
70,28,1,40.849495,-73.933632,0,0,0,29.78,68,3.5
1044,32,1,40.849495,-73.933632,0,0,0,29.8,69.8,5.8
2746,36,1,40.849495,-73.933632,0,0,0,29.76,79,8.1
135,28,0,40.849495,-73.933632,0,0,0,29.98,69.1,0
427,32,0,40.849495,-73.933632,0,0,0,30.04,73,0
1002,36,0,40.849495,-73.933632,0,0,0,30.02,82,4.6
1560,40,0,40.849495,-73.933632,0,0,0,30.03,77,6.9
1389,44,0,40.849495,-73.933632,0,0,0,30.05,72,6.9
1032,144,0,40.849495,-73.933632,0,0,0,30.06,71.1,9.2
496,148,0,40.849495,-73.933632,0,0,0,30.07,68,3.5
294,152,0,40.849495,-73.933632,1,0,0,30.12,72,5.8
694,156,0,40.849495,-73.933632,0,0,0,30.09,80.1,8.1
1696,160,0,40.849495,-73.933632,0,0,0,30.04,80.1,5.8
1247,164,0,40.849495,-73.933632,0,0,0,30.06,75.9,4.6
682,0,1,40.849495,-73.933632,0,0,0,30.07,75,6.9
140,4,1,40.849495,-73.933632,0,0,0,30.03,73,6.9
186,8,1,40.849495,-73.933632,0,0,0,30.08,71.1,6.9
1281,12,1,40.849495,-73.933632,0,0,0,30.09,81,0
1582,16,1,40.849495,-73.933632,0,0,0,30.06,86,3.5
1277,20,1,40.849495,-73.933632,0,0,0,30.09,84,3.5
681,24,1,40.849495,-73.933632,0,0,0,30.12,79,4.6
117,28,1,40.849495,-73.933632,0,0,0,30.14,73.9,3.5
3733,36,1,40.849495,-73.933632,0,0,0,30.19,84.9,10.4
1995,40,1,40.849495,-73.933632,0,0,0,30.16,81,8.1
1998,44,1,40.849495,-73.933632,0,0,0,30.17,73,4.6
950,144,0,40.743778,-73.923998,0,0,0,30.22,55.9,3.5
197,148,0,40.743778,-73.923998,0,0,0,30.25,52,3.5
2144,156,0,40.743778,-73.923998,0,0,0,30.28,62.1,6.9
1800,160,0,40.743778,-73.923998,0,0,0,30.26,57.9,15
1226,164,0,40.743778,-73.923998,0,0,0,30.28,52,10.4
533,0,1,40.743778,-73.923998,0,0,0,30.31,50,6.9
96,4,1,40.743778,-73.923998,0,0,0,30.27,50,4.6
329,8,1,40.743778,-73.923998,0,0,0,30.3,53.1,10.4
5206,12,1,40.743778,-73.923998,0,0,0,30.24,57,11.5
1979,16,1,40.743778,-73.923998,0,0,0,30.16,59,11.5
2094,20,1,40.743778,-73.923998,0,0,0,30.15,55.9,4.6
1134,24,1,40.743778,-73.923998,0,0,0,30.13,54,4.6
110,28,1,40.743778,-73.923998,0,0,0,30.11,51.8,5.8
1708,32,1,40.743778,-73.923998,0,0,0,30.12,55,8.1
3943,36,1,40.743778,-73.923998,0,0,0,30.07,60.8,9.2
2032,40,1,40.743778,-73.923998,0,0,0,29.98,66,9.2
2581,44,1,40.743778,-73.923998,0,0,0,29.95,62.1,11.5
770,48,1,40.743778,-73.923998,0,0,0,29.94,59,9.2
103,52,1,40.743778,-73.923998,0,0,0,29.91,60.1,0
564,56,1,40.743778,-73.923998,0,1,0.03,29.94,55.4,15
5009,60,1,40.743778,-73.923998,0,1,0.03,29.96,51.1,11.5
2147,64,1,40.743778,-73.923998,0,0,0,29.96,48,18.4
2490,68,1,40.743778,-73.923998,0,0,0,30.01,50,16.1
693,72,1,40.743778,-73.923998,0,0,0,30.01,48.9,16.1
113,76,1,40.743778,-73.923998,0,0,0,29.98,48,12.7
576,80,1,40.743778,-73.923998,0,0,0,29.99,52,15
5145,84,1,40.743778,-73.923998,0,0,0,29.91,60.8,15
2247,88,1,40.743778,-73.923998,0,0,0,29.88,63,19.6
2579,92,1,40.743778,-73.923998,0,0,0,29.94,57.9,12.7
819,96,1,40.743778,-73.923998,0,0,0,29.97,55,3.5
112,100,1,40.743778,-73.923998,0,0,0,29.96,52,8.1
1019,104,1,40.743778,-73.923998,0,0,0,29.99,60.1,3.5
4291,108,1,40.743778,-73.923998,0,0,0,29.94,68,16.1
2054,112,1,40.743778,-73.923998,0,0,0,29.86,66.9,16.1
2582,116,1,40.743778,-73.923998,0,0,0,29.86,61,12.7
987,120,0,40.743778,-73.923998,0,0,0,29.87,59,6.9
249,124,0,40.743778,-73.923998,0,0,0,29.83,55.9,4.6
112,128,0,40.743778,-73.923998,0,0,0,29.86,60.1,6.9
2644,132,0,40.743778,-73.923998,0,0,0,29.82,68,5.8
1915,136,0,40.743778,-73.923998,0,0,0,29.8,66.9,15
1624,140,0,40.743778,-73.923998,0,0,0,29.85,59,11.5
896,144,0,40.743778,-73.923998,0,0,0,29.86,57,3.5
178,148,0,40.743778,-73.923998,0,0,0,29.87,54,6.9
2057,156,0,40.743778,-73.923998,0,0,0,29.88,69.1,0
1689,160,0,40.743778,-73.923998,0,0,0,29.85,69.1,8.1
1148,164,0,40.743778,-73.923998,0,0,0,29.92,64,6.9
509,0,1,40.743778,-73.923998,0,0,0,29.96,57.9,6.9
114,4,1,40.743778,-73.923998,0,0,0,29.94,55.9,9.2
219,8,1,40.743778,-73.923998,0,0,0,30.01,57,11.5
4995,12,1,40.743778,-73.923998,0,0,0,29.94,64,17.3
308,16,1,40.743778,-73.923998,0,0,0,29.88,66.9,19.6
799,24,1,40.743778,-73.923998,0,0,0,29.93,57.9,12.7
4621,28,1,40.743778,-73.923998,0,0,0,29.96,55,9.2
1677,32,1,40.743778,-73.923998,0,0,0,30.01,60.1,11.5
3922,36,1,40.743778,-73.923998,0,0,0,29.95,66.9,13.8
2167,40,1,40.743778,-73.923998,0,0,0,29.93,71.1,5.8
2471,44,1,40.743778,-73.923998,0,0,0,30,55.9,8.1
740,48,1,40.743778,-73.923998,0,0,0,30.05,55,4.6
237,52,1,40.743778,-73.923998,0,0,0,30.03,55,4.6
1329,56,1,40.743778,-73.923998,0,0,0,30.08,57,15
4253,60,1,40.743778,-73.923998,0,0,0,30.08,63,12.7
2105,64,1,40.743778,-73.923998,0,0,0,30.04,66.9,8.1
2573,68,1,40.743778,-73.923998,0,0,0,30.07,61,6.9
731,72,1,40.743778,-73.923998,0,0,0,30.07,57,4.6
103,76,1,40.743778,-73.923998,0,0,0,30.09,55.4,0
123,80,1,40.743778,-73.923998,0,0,0,30.08,59,8.1
5424,84,1,40.743778,-73.923998,0,0,0,30.02,66.9,5.8
2261,88,1,40.743778,-73.923998,0,0,0,29.99,63,12.7
2610,92,1,40.743778,-73.923998,0,0,0,30.03,55,10.4
790,96,1,40.743778,-73.923998,0,0,0,30.03,53.1,5.8
140,100,1,40.743778,-73.923998,0,0,0,29.98,53.6,0
1525,104,1,40.743778,-73.923998,0,0,0,29.98,57.2,0
3956,108,1,40.743778,-73.923998,0,0,0,29.96,62.1,6.9
2284,112,1,40.743778,-73.923998,0,0,0,29.86,64,8.1
2635,116,1,40.743778,-73.923998,0,0,0,29.88,57.9,8.1
999,120,0,40.743778,-73.923998,0,0,0,29.87,57,8.1
183,124,0,40.743778,-73.923998,0,0,0,29.85,57,8.1
85,128,0,40.743778,-73.923998,0,0,0,29.87,57.9,10.4
2694,132,0,40.743778,-73.923998,0,0,0,29.84,62.6,17.3
2001,136,0,40.743778,-73.923998,0,0,0,29.8,61,12.7
1580,140,0,40.743778,-73.923998,0,1,0,29.78,60.1,9.2
851,144,0,40.743778,-73.923998,0,0,0,29.74,59,6.9
112,148,0,40.743778,-73.923998,0,1,0,29.68,55.4,9.2
285,152,0,40.743778,-73.923998,0,1,0.08,29.63,60.8,0
1737,156,0,40.743778,-73.923998,0,1,0,29.61,62.6,9.2
1514,160,0,40.743778,-73.923998,0,0,0,29.55,69.8,10.4
1275,164,0,40.743778,-73.923998,0,0,0,29.6,62.6,10.4
557,0,1,40.743778,-73.923998,0,0,0,29.61,62.6,8.1
113,4,1,40.743778,-73.923998,0,0,0,29.61,61,5.8
777,8,1,40.743778,-73.923998,0,1,0.01,29.68,53.6,18.4
4830,12,1,40.743778,-73.923998,0,1,0,29.72,55.4,16.1
2039,16,1,40.743778,-73.923998,0,1,0,29.73,53.6,15
2480,20,1,40.743778,-73.923998,0,1,0,29.8,53.6,18.4
687,24,1,40.743778,-73.923998,0,0,0,29.88,53.6,12.7
95,28,1,40.743778,-73.923998,0,1,0.02,29.89,51.8,17.3
1255,32,1,40.743778,-73.923998,0,1,0,29.91,53.6,18.4
4392,36,1,40.743778,-73.923998,0,1,0,29.91,57,15
2154,40,1,40.743778,-73.923998,0,0,0,29.93,57,13.8
2484,44,1,40.743778,-73.923998,0,0,0,29.95,55.9,16.1
779,48,1,40.743778,-73.923998,0,1,0.02,29.95,54,23
119,52,1,40.743778,-73.923998,0,1,0,29.93,55.4,13.8
5679,60,1,40.743778,-73.923998,0,0,0,29.99,60.1,13.8
2234,64,1,40.743778,-73.923998,0,1,0.08,29.96,57.2,12.7
2450,68,1,40.743778,-73.923998,0,0,0,29.95,57.2,11.5
678,72,1,40.743778,-73.923998,0,0,0,29.94,62.6,9.2
88,76,1,40.743778,-73.923998,0,0,0,29.97,57.9,6.9
452,80,1,40.743778,-73.923998,0,0,0,30.01,57.2,8.1
